data_time,GXS-0-0D-QJ-1_temperature,GXS-0-0D-QJ-1_xAxisAngle,GXS-0-0D-QJ-1_yAxisAngle,GXS-0-1D-QJ-1_temperature,GXS-0-1D-QJ-1_xAxisAngle,GXS-0-1D-QJ-1_yAxisAngle,GXS-0-1L-LX-1_beamPierRelativeDisplacement,GXS-0-1L-LX-1_measureDisplacement,GXS-0-1L-LX-2_beamPierRelativeDisplacement,GXS-0-1L-LX-2_measureDisplacement,GXS-0-1L-LX-3_beamPierRelativeDisplacement,GXS-0-1L-LX-3_measureDisplacement,GXS-0-1L-LX-4_beamPierRelativeDisplacement,GXS-0-1L-LX-4_measureDisplacement,GXS-0-1L-WSD-1_humidity,GXS-0-1L-WSD-1_temperature,GXS-0-1L-YB-1_frequency,GXS-0-1L-YB-1_strain,GXS-0-1L-YB-1_temperature,GXS-0-1L-YB-2_frequency,GXS-0-1L-YB-2_strain,GXS-0-1L-YB-2_temperature,GXS-0-1L-YB-3_frequency,GXS-0-1L-YB-3_strain,GXS-0-1L-YB-3_temperature,GXS-0-1L-YB-4_frequency,GXS-0-1L-YB-4_strain,GXS-0-1L-YB-4_temperature
2025-12-19 17:10:00,0.0,-0.27446,23.1418,0.0,0.4522,23.0974,,,,,,,,,,,,,,,,,,,,,,
2025-12-19 17:20:00,0.0,-0.27453,22.9673,0.0,0.43945,22.9018,,,,,,,,,,,,,,,,,,,,,,
2025-12-19 17:30:00,0.0,-0.27477,22.876,0.0,0.43983,22.805,452.906,,502.395,,,,,,65.2,23.3,,,,,,,,,,,,
2025-12-19 17:40:00,0.0,-0.27419,22.7246,0.0,0.44214,22.6856,452.967,,501.566,,505.201,,538.192,,66.0,23.1,,,,,,,,,,,,
2025-12-19 17:50:00,0.0,-0.27558,22.5762,0.0,0.43699,22.5317,452.998,,501.366,,505.109,,538.299,,67.1,22.9,,,,,,,,,,,,
2025-12-19 18:00:00,0.0,-0.27531,22.5184,0.0,0.44084,22.4903,453.228,,501.596,,505.062,,538.253,,67.4,22.7,,,,,,,,,,,,
2025-12-19 18:10:00,0.0,-0.2738,22.3135,0.0,0.44124,22.3487,452.629,,502.364,,505.231,,538.652,,68.3,22.6,,,,,,,,,,,,
2025-12-19 18:20:00,0.0,-0.27667,22.2642,0.0,0.4394,22.301,452.906,,502.38,,505.185,,538.314,,68.5,22.5,,,,,,,,,,,,
2025-12-19 18:30:00,0.0,-0.27507,22.2298,0.0,0.43767,22.2079,453.244,,501.397,,505.17,,538.284,,69.1,22.4,,,,,,,,,,,,
2025-12-19 18:40:00,0.0,-0.27415,22.1264,0.0,0.44063,22.1249,452.844,,501.366,,505.078,,537.808,,69.6,22.4,,,,,,,,,,,,
2025-12-19 18:50:00,0.0,-0.27414,21.9979,0.0,0.43926,21.9964,453.259,,501.397,,505.324,,538.621,,71.3,22.2,,,,,,,,,,,,
2025-12-19 19:00:00,0.0,-0.27553,21.9587,0.0,0.44063,21.8874,452.844,,502.349,,505.278,,538.575,,71.8,22.1,,,,,,,,,,,,
2025-12-19 19:10:00,0.0,-0.27367,21.9117,0.0,0.44118,21.8286,453.29,,502.38,,505.262,,538.192,,71.8,22.0,,,,,,,,,,,,
2025-12-19 19:20:00,0.0,-0.27534,21.8191,0.0,0.44051,21.7234,452.66,,501.366,,505.109,,538.161,,72.4,21.9,,,,,,,,,,,,
2025-12-19 19:30:00,0.0,-0.27516,21.7265,0.0,0.44174,21.6417,452.752,,501.351,,505.155,,538.207,,72.9,21.7,,,,,,,,,,,,
2025-12-19 19:40:00,0.0,-0.27446,21.5883,0.0,0.44034,21.5278,453.198,,501.366,,505.339,,538.146,,73.8,21.6,,,,,,,,,,,,
2025-12-19 19:50:00,0.0,-0.27607,21.5317,0.0,0.44042,21.446,453.228,,501.366,,505.062,,537.655,,74.7,21.6,,,,,,,,,,,,
2025-12-19 20:00:00,0.0,-0.27444,21.5129,0.0,0.44164,21.4279,453.474,,502.38,,505.585,,538.038,,74.7,21.6,,,,,,,,,,,,
2025-12-19 20:10:00,0.0,-0.27586,21.5207,0.0,0.43882,21.4421,453.228,,502.349,,504.955,,538.437,,74.2,21.6,,,,,,,,,,,,
2025-12-19 20:20:00,0.0,-0.2755,21.4688,0.0,0.44043,21.3682,453.244,,502.456,,505.892,,537.977,,74.9,21.5,,,,,,,,,,,,
2025-12-19 20:30:00,0.0,-0.27532,21.3831,0.0,0.44248,21.195,453.29,,501.366,,505.062,,537.961,,76.5,21.3,,,,,,,,,,,,
2025-12-19 20:40:00,0.0,-0.27543,21.2462,0.0,0.44063,21.0713,453.29,,501.397,,505.339,,538.007,,76.6,21.2,,,,,,,,,,,,
2025-12-19 20:50:00,0.0,-0.27553,21.2289,0.0,0.44259,21.0776,452.967,,501.351,,505.293,,537.931,,77.5,21.2,,,,,,,,,,,,
2025-12-19 21:00:00,0.0,-0.27439,21.3438,0.0,0.4424,21.1879,453.198,,501.381,,505.247,,537.977,,77.8,21.3,,,,,,,,,,,,
2025-12-19 21:10:00,0.0,-0.27556,21.365,0.0,0.44071,21.3296,453.213,,501.366,,505.032,,537.946,,76.5,21.4,,,,,,,,,,,,
2025-12-19 21:20:00,0.0,-0.27593,21.3391,0.0,0.44186,21.2745,453.244,,502.38,,505.139,,538.36,,77.7,21.2,,,,,,,,,,,,
2025-12-19 21:30:00,0.0,-0.27472,21.1808,0.0,0.44099,21.1658,452.921,,501.243,,505.201,,537.992,,78.2,21.1,,,,,,,,,,,,
2025-12-19 21:40:00,0.0,-0.27507,21.0563,0.0,0.44151,21.0437,453.213,,502.349,,504.678,,538.007,,78.6,21.0,,,,,,,,,,,,
2025-12-19 21:50:00,0.0,-0.27393,21.0208,0.0,0.44013,21.0334,453.259,,501.258,,505.062,,538.069,,78.6,21.0,,,,,,,,,,,,
2025-12-19 22:00:00,0.0,-0.27355,20.9845,0.0,0.43951,20.994,452.891,,502.042,,505.093,,538.023,,78.3,21.0,,,,,,,,,,,,
2025-12-19 22:10:00,0.0,-0.27709,20.9403,0.0,0.44278,20.9766,453.213,,502.364,,505.723,,538.406,,79.2,20.9,,,,,,,,,,,,
2025-12-19 22:20:00,0.0,-0.27444,20.9546,0.0,0.44166,20.9821,452.937,,501.274,,505.032,,538.053,,78.8,20.9,,,,,,,,,,,,
2025-12-19 22:30:00,0.0,-0.27527,20.9995,0.0,0.44113,21.0018,453.228,,501.335,,505.231,,538.023,,78.2,20.9,,,,,,,,,,,,
2025-12-19 22:40:00,0.0,-0.27477,21.0405,0.0,0.44026,21.0114,453.321,,501.228,,505.185,,537.486,,77.9,21.0,,,,,,,,,,,,
2025-12-19 22:50:00,0.0,-0.27507,20.9033,0.0,0.44151,20.8938,453.259,,501.166,,505.616,,537.532,,79.0,20.8,,,,,,,,,,,,
2025-12-19 23:00:00,0.0,-0.27494,20.8922,0.0,0.44114,20.8867,452.967,,501.335,,505.201,,537.47,,78.5,20.8,,,,,,,,,,,,
2025-12-19 23:10:00,0.0,-0.27486,21.0334,0.0,0.44117,20.9356,452.906,,502.18,,505.001,,538.038,,78.0,21.0,,,,,,,,,,,,
2025-12-19 23:20:00,0.0,-0.27474,21.076,0.0,0.44192,20.8701,453.228,,501.166,,505.124,,537.961,,77.9,21.0,,,,,,,,,,,,
2025-12-19 23:30:00,0.0,-0.27528,21.1359,0.0,0.44127,20.8377,452.86,,501.136,,504.955,,537.823,,78.2,20.9,,,,,,,,,,,,
2025-12-19 23:40:00,0.0,-0.27583,21.0925,0.0,0.44202,20.9182,453.244,,501.089,,505.278,,537.839,,79.4,20.9,,,,,,,,,,,,
2025-12-19 23:50:00,0.0,-0.27435,21.0697,0.0,0.44267,20.9182,452.998,,501.781,,505.739,,537.915,,78.3,20.9,,,,,,,,,,,,
2025-12-20 00:00:00,0.0,-0.27398,20.8977,0.0,0.44135,20.8433,453.213,,501.074,,505.17,,537.946,,79.9,20.7,,,,,,,,,,,,
2025-12-20 00:10:00,0.0,-0.27516,20.9167,0.0,0.4427,20.8685,452.768,,501.704,,505.677,,537.915,,78.3,20.8,,,,,,,,,,,,
2025-12-20 00:20:00,0.0,-0.27437,20.994,0.0,0.44203,20.9088,452.921,,501.581,,505.032,,537.808,,78.5,20.8,,,,,,,,,,,,
2025-12-20 00:30:00,0.0,-0.2749,20.8661,0.0,0.44209,20.8141,452.952,,501.105,,505.247,,537.961,,79.5,20.6,,,,,,,,,,,,
2025-12-20 00:40:00,0.0,-0.27477,20.8314,0.0,0.44296,20.7714,453.228,,501.074,,505.17,,537.931,,79.0,20.6,,,,,,,,,,,,
2025-12-20 00:50:00,0.0,-0.27508,20.8314,0.0,0.44174,20.7943,453.275,,501.673,,505.078,,537.854,,79.2,20.7,,,,,,,,,,,,
2025-12-20 01:00:00,0.0,-0.27477,20.8969,0.0,0.44166,20.833,453.167,,501.105,,505.247,,537.869,,78.5,20.8,,,,,,,,,,,,
2025-12-20 01:10:00,0.0,-0.27539,20.9727,0.0,0.44208,20.7848,453.213,,501.673,,505.093,,537.808,,78.5,20.7,,,,,,,,,,,,
2025-12-20 01:20:00,0.0,-0.2743,20.8543,0.0,0.44222,20.7248,452.921,,501.274,,505.231,,537.854,,78.3,20.6,,,,,,,,,,,,
2025-12-20 01:30:00,0.0,-0.27352,20.7185,0.0,0.44139,20.6157,452.952,,501.105,,505.6,,537.808,,78.9,20.5,,,,,,,,,,,,
2025-12-20 01:40:00,0.0,-0.2749,20.6695,0.0,0.44212,20.5508,453.198,,501.75,,505.078,,537.762,,79.1,20.4,,,,,,,,,,,,
2025-12-20 01:50:00,0.0,-0.27615,20.5659,0.0,0.44256,20.4646,453.259,,501.089,,505.047,,537.823,,79.1,20.4,,,,,,,,,,,,
2025-12-20 02:00:00,0.0,-0.27492,20.5271,0.0,0.44341,20.4717,452.937,,501.796,,505.155,,537.793,,79.1,20.4,,,,,,,,,,,,
2025-12-20 02:10:00,0.0,-0.27471,20.5548,0.0,0.44281,20.5002,452.891,,501.704,,505.693,,537.685,,79.1,20.5,,,,,,,,,,,,
2025-12-20 02:20:00,0.0,-0.27504,20.7201,0.0,0.44233,20.5738,453.244,,501.059,,505.247,,537.869,,79.2,20.5,,,,,,,,,,,,
2025-12-20 02:30:00,0.0,-0.27565,20.7769,0.0,0.44243,20.5627,453.213,,501.842,,505.262,,537.777,,79.6,20.5,,,,,,,,,,,,
2025-12-20 02:40:00,0.0,-0.27482,20.7738,0.0,0.44234,20.5587,453.228,,501.028,,505.155,,537.701,,79.5,20.5,,,,,,,,,,,,
2025-12-20 02:50:00,0.0,-0.27624,20.7801,0.0,0.44302,20.5548,453.182,,501.735,,505.062,,537.685,,79.4,20.5,,,,,,,,,,,,
2025-12-20 03:00:00,0.0,-0.27515,20.6805,0.0,0.44357,20.4353,453.198,,501.688,,505.155,,537.701,,79.6,20.4,,,,,,,,,,,,
2025-12-20 03:10:00,0.0,-0.27392,20.6948,0.0,0.44241,20.4559,452.737,,501.704,,505.616,,537.731,,79.5,20.4,,,,,,,,,,,,
2025-12-20 03:20:00,0.0,-0.27446,20.6062,0.0,0.44271,20.3204,453.228,,501.043,,505.062,,537.747,,80.3,20.2,,,,,,,,,,,,
2025-12-20 03:30:00,0.0,-0.27475,20.5128,0.0,0.44313,20.1619,452.937,,501.75,,505.585,,537.747,,80.5,20.1,,,,,,,,,,,,
2025-12-20 03:40:00,0.0,-0.27473,20.3656,0.0,0.44362,20.0237,453.198,,501.089,,505.016,,537.777,,81.2,19.9,,,,,,,,,,,,
2025-12-20 03:50:00,0.0,-0.27398,20.1975,0.0,0.44247,19.8377,453.275,,501.658,,504.54,,537.808,,82.0,19.8,,,,,,,,,,,,
2025-12-20 04:00:00,0.0,-0.27479,20.1396,0.0,0.44332,19.7605,453.244,,501.089,,504.924,,537.701,,81.8,19.7,,,,,,,,,,,,
2025-12-20 04:10:00,0.0,-0.27444,20.1579,0.0,0.44396,19.7677,453.275,,501.781,,504.955,,538.176,,81.4,19.8,,,,,,,,,,,,
2025-12-20 04:20:00,0.0,-0.27518,20.196,0.0,0.44405,19.8385,452.875,,501.75,,504.893,,538.176,,81.1,19.8,,,,,,,,,,,,
2025-12-20 04:30:00,0.0,-0.27343,20.2752,0.0,0.44208,19.9085,452.952,,501.919,,504.939,,537.102,,79.7,20.0,,,,,,,,,,,,
2025-12-20 04:40:00,0.0,-0.27439,20.3141,0.0,0.44324,19.9641,452.952,,501.074,,504.878,,537.762,,79.6,20.0,,,,,,,,,,,,
2025-12-20 04:50:00,0.0,-0.27451,20.3109,0.0,0.44448,20.0301,453.152,,501.074,,505.708,,538.038,,78.6,20.0,,,,,,,,,,,,
2025-12-20 05:00:00,0.0,-0.2743,20.4116,0.0,0.44332,20.1777,453.182,,501.735,,504.97,,538.115,,78.1,20.2,,,,,,,,,,,,
2025-12-20 05:10:00,0.0,-0.27631,20.4139,0.0,0.44313,20.2602,453.213,,501.089,,504.617,,537.655,,77.9,20.2,,,,,,,,,,,,
2025-12-20 05:20:00,0.0,-0.27447,20.3846,0.0,0.44344,20.2507,453.198,,501.089,,504.878,,537.731,,78.3,20.1,,,,,,,,,,,,
2025-12-20 05:30:00,0.0,-0.27368,20.3592,0.0,0.44303,20.2221,452.921,,501.12,,504.863,,537.808,,78.2,20.1,,,,,,,,,,,,
2025-12-20 05:40:00,0.0,-0.274,20.4028,0.0,0.44294,20.2348,452.629,,501.12,,504.786,,537.777,,77.6,20.1,,,,,,,,,,,,
2025-12-20 05:50:00,0.0,-0.27548,20.3529,0.0,0.4418,20.1317,452.844,,501.059,,504.847,,537.716,,78.3,20.1,,,,,,,,,,,,
2025-12-20 06:00:00,0.0,-0.27508,20.3711,0.0,0.44318,20.1682,453.182,,501.074,,504.97,,537.808,,77.7,20.1,,,,,,,,,,,,
2025-12-20 06:10:00,0.0,-0.27525,20.3252,0.0,0.44284,20.0698,453.198,,501.105,,505.57,,537.854,,78.3,20.0,,,,,,,,,,,,
2025-12-20 06:20:00,0.0,-0.2746,20.341,0.0,0.44326,20.0872,452.906,,501.12,,505.016,,537.762,,78.8,20.0,,,,,,,,,,,,
2025-12-20 06:30:00,0.0,-0.27387,20.3284,0.0,0.44321,20.0515,452.86,,501.827,,504.924,,537.808,,78.6,19.9,,,,,,,,,,,,
2025-12-20 06:40:00,0.0,-0.27506,20.23,0.0,0.44407,19.8671,453.167,,501.136,,504.97,,537.823,,78.9,19.8,,,,,,,,,,,,
2025-12-20 06:50:00,0.0,-0.27387,20.1904,0.0,0.44295,19.8615,452.875,,501.105,,504.77,,537.823,,78.9,19.8,,,,,,,,,,,,
2025-12-20 07:00:00,0.0,-0.27352,20.234,0.0,0.44339,19.9641,453.244,,501.12,,505.57,,538.176,,78.6,19.9,,,,,,,,,,,,
2025-12-20 07:10:00,0.0,-0.27519,20.1761,0.0,0.44387,19.86,452.906,,501.089,,505.539,,537.701,,79.0,19.8,,,,,,,,,,,,
2025-12-20 07:20:00,0.0,-0.27515,20.1015,0.0,0.44299,19.747,453.182,,501.965,,504.909,,537.793,,79.6,19.7,,,,,,,,,,,,
2025-12-20 07:30:00,0.0,-0.27266,20.2015,0.0,0.44379,19.8632,453.275,,501.75,,504.909,,538.176,,78.5,19.9,,,,,,,,,,,,
2025-12-20 07:40:00,0.0,-0.2735,20.2919,0.0,0.44351,19.9315,453.152,,501.105,,504.801,,537.685,,77.9,20.1,,,,,,,,,,,,
2025-12-20 07:50:00,0.0,-0.27435,20.535,0.0,0.44319,20.1357,452.891,,501.842,,504.909,,537.823,,77.2,20.2,,,,,,,,,,,,
2025-12-20 08:00:00,0.0,-0.27373,21.2123,0.0,0.44295,20.4503,453.259,,501.796,,504.909,,537.777,,73.4,21.3,,,,,,,,,,,,
2025-12-20 08:10:00,0.0,-0.27501,21.3556,0.0,0.44466,20.8748,452.983,,501.12,,504.786,,538.176,,74.7,21.0,,,,,,,,,,,,
2025-12-20 08:20:00,0.0,-0.27479,21.0989,0.0,0.44249,20.788,452.814,,501.811,,504.863,,537.823,,75.7,20.8,,,,,,,,,,,,
2025-12-20 08:30:00,0.0,-0.27516,21.0996,0.0,0.4416,20.848,453.152,,501.12,,505.554,,537.762,,74.2,21.2,,,,,,,,,,,,
2025-12-20 08:40:00,0.0,-0.27432,21.0334,0.0,0.44378,20.7564,452.814,,501.166,,504.847,,537.701,,76.8,20.6,,,,,,,,,,,,
2025-12-20 08:50:00,0.0,-0.27344,20.9411,0.0,0.44366,20.7224,452.906,,501.857,,504.724,,538.176,,76.7,20.5,,,,,,,,,,,,
2025-12-20 09:00:00,0.0,-0.27329,21.3626,0.0,0.4434,20.979,452.814,,501.12,,504.709,,537.731,,75.3,21.1,,,,,,,,,,,,
2025-12-20 09:10:00,0.0,-0.27539,21.549,0.0,0.44178,21.2572,453.213,,501.904,,505.401,,537.593,,74.6,21.3,,,,,,,,,,,,
2025-12-20 09:20:00,0.0,-0.27595,21.6103,0.0,0.44312,21.3784,452.952,,501.089,,504.801,,537.685,,73.9,21.5,,,,,,,,,,,,
2025-12-20 09:30:00,0.0,-0.27444,21.6056,0.0,0.44244,21.4861,452.906,,502.211,,504.817,,537.655,,72.9,21.9,,,,,,,,,,,,
2025-12-20 09:40:00,0.0,-0.27343,21.9258,0.0,0.4435,21.7085,453.182,,501.212,,504.694,,537.685,,72.3,22.0,,,,,,,,,,,,
2025-12-20 09:50:00,0.0,-0.27632,22.3386,0.0,0.44139,21.8348,452.921,,502.026,,504.909,,538.115,,70.0,22.1,,,,,,,,,,,,
2025-12-20 10:00:00,0.0,-0.27413,22.128,0.0,0.44119,21.9485,452.86,,501.243,,504.847,,538.176,,70.6,22.1,,,,,,,,,,,,
2025-12-20 10:10:00,0.0,-0.27391,22.3409,0.0,0.44158,22.1241,453.367,,501.996,,504.878,,537.839,,69.1,22.4,,,,,,,,,,,,
2025-12-20 10:20:00,0.0,-0.27614,23.7829,0.0,0.44149,22.38,452.86,,502.134,,504.939,,538.314,,70.0,22.4,,,,,,,,,,,,
2025-12-20 10:30:00,0.0,-0.27632,23.8031,0.0,0.44157,22.3519,453.213,,501.412,,504.847,,538.038,,68.1,23.0,,,,,,,,,,,,
2025-12-20 10:40:00,0.0,-0.27439,24.1517,0.0,0.44186,22.448,452.875,,501.443,,504.986,,537.946,,69.4,22.7,,,,,,,,,,,,
2025-12-20 10:50:00,0.0,-0.27588,23.9841,0.0,0.44103,22.4426,453.213,,501.397,,505.062,,537.578,,67.8,23.2,,,,,,,,,,,,
2025-12-20 11:00:00,0.0,-0.2767,24.7206,0.0,0.44136,22.7129,452.921,,501.427,,504.955,,538.023,,65.9,23.6,,,,,,,,,,,,
2025-12-20 11:10:00,0.0,-0.27572,24.3185,0.0,0.43882,22.9236,452.967,,502.334,,505.016,,538.007,,66.5,23.3,,,,,,,,,,,,
2025-12-20 11:20:00,0.0,-0.27656,23.4766,0.0,0.44267,23.067,453.275,,502.349,,505.032,,538.053,,65.0,23.6,,,,,,,,,,,,
2025-12-20 11:30:00,0.0,-0.27654,23.5956,0.0,0.43988,23.2805,452.921,,501.443,,505.17,,537.992,,64.3,23.7,,,,,,,,,,,,
2025-12-20 11:40:00,0.0,-0.27761,23.1489,0.0,0.43839,23.0694,453.213,,502.41,,504.571,,538.391,,64.9,23.7,,,,,,,,,,,,
2025-12-20 11:50:00,0.0,-0.27686,23.3879,0.0,0.44139,23.3638,452.906,,501.458,,505.723,,538.069,,64.2,23.8,,,,,,,,,,,,
2025-12-20 12:00:00,0.0,-0.27653,23.6345,0.0,0.44045,23.4393,452.891,,501.32,,505.124,,538.253,,64.1,24.0,,,,,,,,,,,,
2025-12-20 12:10:00,0.0,-0.27676,23.9321,0.0,0.44051,23.542,452.921,,501.412,,504.97,,538.1,,61.5,24.4,,,,,,,,,,,,
2025-12-20 12:20:00,0.0,-0.27907,24.3689,0.0,0.4419,23.8824,453.228,,501.335,,505.155,,538.636,,59.2,24.6,,,,,,,,,,,,
2025-12-20 12:30:00,0.0,-0.27686,24.5161,0.0,0.44106,24.0198,453.136,,501.642,,505.155,,538.238,,57.7,25.1,,,,,,,,,,,,
2025-12-20 12:40:00,0.0,-0.2781,24.4968,0.0,0.44103,24.071,453.213,,502.011,,505.155,,538.238,,58.5,24.7,,,,,,,,,,,,
2025-12-20 12:50:00,0.0,-0.27656,24.379,0.0,0.43712,24.1634,453.244,,502.595,,505.016,,538.268,,58.5,24.7,,,,,,,,,,,,
2025-12-20 13:00:00,0.0,-0.27572,24.2402,0.0,0.43881,24.1145,453.167,,502.718,,505.816,,538.238,,57.7,24.8,,,,,,,,,,,,
2025-12-20 13:10:00,0.0,-0.27811,24.3906,0.0,0.43928,24.3557,453.244,,502.779,,505.57,,537.808,,58.0,24.7,,,,,,,,,,,,
2025-12-20 13:20:00,0.0,-0.27644,24.5471,0.0,0.43907,24.5208,452.875,,501.873,,505.278,,538.636,,57.8,24.9,,,,,,,,,,,,
2025-12-20 13:30:00,0.0,-0.28127,24.534,0.0,0.43668,24.3425,452.937,,501.904,,505.124,,537.839,,60.6,24.3,,,,,,,,,,,,
2025-12-20 13:40:00,0.0,-0.27674,24.5998,0.0,0.44128,24.3945,452.921,,501.781,,505.124,,538.345,,58.1,24.6,,,,,,,,,,,,
2025-12-20 13:50:00,0.0,-0.2774,24.6881,0.0,0.43953,24.455,453.213,,502.825,,505.17,,538.345,,56.0,25.1,,,,,,,,,,,,
2025-12-20 14:00:00,0.0,-0.27758,24.8569,0.0,0.43905,24.6184,453.244,,502.088,,505.247,,538.36,,55.2,25.4,,,,,,,,,,,,
2025-12-20 14:10:00,0.0,-0.27835,24.8259,0.0,0.43916,24.7284,453.198,,501.965,,505.093,,538.36,,55.2,25.7,,,,,,,,,,,,
2025-12-20 14:20:00,0.0,-0.2775,24.9366,0.0,0.43965,24.7748,452.937,,502.088,,505.016,,538.483,,53.7,25.9,,,,,,,,,,,,
2025-12-20 14:30:00,0.0,-0.27723,24.9947,0.0,0.4396,24.9559,453.29,,502.779,,505.155,,538.59,,56.3,25.2,,,,,,,,,,,,
2025-12-20 14:40:00,0.0,-0.27714,24.932,0.0,0.4392,24.8492,452.937,,501.873,,505.17,,538.483,,57.8,25.0,,,,,,,,,,,,
2025-12-20 14:50:00,0.0,-0.27692,25.0171,0.0,0.43707,25.0063,452.66,,501.996,,505.17,,538.483,,56.0,25.7,,,,,,,,,,,,
2025-12-20 15:00:00,0.0,-0.2756,25.1068,0.0,0.43377,25.038,452.967,,502.779,,505.216,,538.468,,55.9,25.8,,,,,,,,,,,,
2025-12-20 15:10:00,0.0,-0.27736,25.0751,0.0,0.43965,25.137,452.906,,502.779,,505.155,,538.959,,56.4,25.5,,,,,,,,,,,,
2025-12-20 15:20:00,0.0,-0.27799,25.0032,0.0,0.43929,25.1463,452.906,,501.95,,505.308,,538.483,,57.0,25.3,,,,,,,,,,,,
2025-12-20 15:30:00,0.0,-0.27778,24.8267,0.0,0.43958,25.028,453.228,,501.796,,505.216,,538.406,,58.2,25.2,,,,,,,,,,,,
2025-12-20 15:40:00,0.0,-0.2772,24.6912,0.0,0.43905,24.9343,453.413,,501.873,,505.6,,537.961,,57.3,25.6,,,,,,,,,,,,
2025-12-20 15:50:00,0.0,-0.27914,24.6393,0.0,0.43942,24.8917,453.428,,501.857,,505.185,,538.928,,57.2,25.6,,,,,,,,,,,,
2025-12-20 16:00:00,0.0,-0.28018,24.9498,0.0,0.43885,25.0929,453.382,,502.825,,505.17,,538.483,,56.5,25.8,,,,,,,,,,,,
2025-12-20 16:10:00,0.0,-0.27784,25.2638,0.0,0.43488,25.1076,452.829,,501.827,,505.247,,538.913,,56.3,25.8,,,,,,,,,,,,
2025-12-20 16:20:00,0.0,-0.28082,25.2862,0.0,0.4378,25.1037,453.367,,502.779,,505.216,,538.56,,56.4,25.8,,,,,,,,,,,,
2025-12-20 16:30:00,,,,0.0,0.43898,25.1146,453.536,,501.904,,504.97,,,,56.5,25.8,,,,,,,,,,,,
2025-12-20 16:40:00,0.0,-0.27891,25.1362,0.0,0.43778,25.0968,453.09,,502.794,,505.262,,538.882,,56.7,25.7,,,,,,,,,,,,
2025-12-20 16:50:00,0.0,-0.2786,25.0906,0.0,0.43784,25.0859,453.413,,502.671,,505.769,,538.483,,57.3,25.6,,,,,,,,,,,,
2025-12-20 17:00:00,0.0,-0.28183,25.0047,0.0,0.44081,24.9939,453.29,,501.904,,505.109,,538.36,,56.7,25.6,,,,,,,,,,,,
2025-12-20 17:10:00,0.0,-0.27712,25.1347,0.0,0.43894,24.9142,453.474,,501.919,,505.723,,538.36,,56.9,25.5,,,,,,,,,,,,
2025-12-20 17:20:00,0.0,-0.27874,25.0713,0.0,0.43693,24.805,453.228,,501.596,,505.155,,538.253,,57.9,25.4,,,,,,,,,,,,
2025-12-20 17:30:00,0.0,-0.27786,24.5836,0.0,0.43742,24.544,452.952,,502.595,,505.185,,538.867,,60.2,25.0,,,,,,,,,,,,
2025-12-20 17:40:00,0.0,-0.27831,24.2627,0.0,0.45063,24.3138,453.474,,502.779,,505.385,,538.253,,60.5,24.7,,,,,,,,,,,,
2025-12-20 17:50:00,0.0,-0.27757,24.0982,0.0,0.43893,24.1634,453.136,,501.596,,505.17,,538.284,,61.6,24.5,,,,,,,,,,,,
2025-12-20 18:00:00,0.0,-0.2786,23.8599,0.0,0.43656,23.953,453.244,,502.579,,505.078,,538.253,,62.5,24.3,,,,,,,,,,,,
2025-12-20 18:10:00,0.0,-0.27755,23.7099,0.0,0.44021,23.7285,453.505,,502.272,,505.001,,538.192,,63.2,24.1,,,,,,,,,,,,
2025-12-20 18:20:00,0.0,-0.27695,23.5886,0.0,0.43919,23.6119,453.459,,501.412,,505.247,,538.207,,64.6,23.9,,,,,,,,,,,,
2025-12-20 18:30:00,0.0,-0.27782,23.4284,0.0,0.43887,23.5824,453.49,,502.334,,505.093,,538.192,,65.1,23.7,,,,,,,,,,,,
2025-12-20 18:40:00,0.0,-0.27764,23.4167,0.0,0.43953,23.4883,453.459,,501.397,,505.262,,538.238,,65.7,23.6,,,,,,,,,,,,
2025-12-20 18:50:00,0.0,-0.27888,23.3521,0.0,0.43825,23.433,453.52,,501.397,,505.201,,538.621,,66.0,23.5,,,,,,,,,,,,
2025-12-20 19:00:00,0.0,-0.2772,23.2384,0.0,0.43903,23.3397,453.397,,501.381,,504.97,,538.176,,66.5,23.5,,,,,,,,,,,,
2025-12-20 19:10:00,0.0,-0.2786,23.2135,0.0,0.44072,23.3194,453.49,,501.397,,505.139,,538.146,,67.1,23.4,,,,,,,,,,,,
2025-12-20 19:20:00,0.0,-0.27765,23.145,0.0,0.43779,23.2478,453.413,,502.426,,505.047,,538.253,,66.8,23.3,,,,,,,,,,,,
2025-12-20 19:30:00,0.0,-0.27732,23.173,0.0,0.43808,23.3155,453.182,,502.41,,505.185,,538.238,,66.3,23.4,,,,,,,,,,,,
2025-12-20 19:40:00,0.0,-0.27835,23.1076,0.0,0.43953,23.2649,453.198,,501.412,,504.97,,538.161,,66.7,23.3,,,,,,,,,,,,
2025-12-20 19:50:00,0.0,-0.2784,23.0413,0.0,0.43881,23.2252,453.397,,502.318,,505.201,,538.146,,67.1,23.2,,,,,,,,,,,,
2025-12-20 20:00:00,0.0,-0.27706,23.0429,0.0,0.43927,23.166,452.952,,502.395,,505.109,,538.053,,67.4,23.1,,,,,,,,,,,,
2025-12-20 20:10:00,0.0,-0.27716,23.0187,0.0,0.43926,23.1013,453.136,,502.426,,505.109,,538.023,,67.1,23.2,,,,,,,,,,,,
2025-12-20 20:20:00,0.0,-0.27697,22.9119,0.0,0.43853,23.0475,453.152,,502.257,,505.109,,538.468,,67.8,23.2,,,,,,,,,,,,
