timestamp,LGY-0-0D-QJ-1_temperature,LGY-0-0D-QJ-1_xAxisAngle,LGY-0-0D-QJ-1_yAxisAngle,LGY-0-1D-QJ-1_temperature,LGY-0-1D-QJ-1_xAxisAngle,LGY-0-1D-QJ-1_yAxisAngle,LGY-0-1L-LX-1_beamPierRelativeDisplacement,LGY-0-1L-LX-1_measureDisplacement,LGY-0-1L-LX-2_beamPierRelativeDisplacement,LGY-0-1L-LX-2_measureDisplacement,LGY-0-1L-LX-3_beamPierRelativeDisplacement,LGY-0-1L-LX-3_measureDisplacement,LGY-0-1L-LX-4_beamPierRelativeDisplacement,LGY-0-1L-LX-4_measureDisplacement,LGY-0-1L-WSD-1_humidity,LGY-0-1L-WSD-1_temperature,LGY-0-1L-YB-1_frequency,LGY-0-1L-YB-1_strain,LGY-0-1L-YB-1_temperature,LGY-0-1L-YB-2_frequency,LGY-0-1L-YB-2_strain,LGY-0-1L-YB-2_temperature
2025-12-30 16:10:00,21.824453981353237,0.06408061760850478,-0.3441030044173414,22.432921026352673,-0.8945132816342173,0.2905791136024194,488.654,489.04799780190365,418.592,418.7482169370734,486.625,486.7004781221218,470.97370274128724,471.0412953215882,43.23751365856678,23.451753852727734,894.228,6.103285629026821,3509.78,890.208,-5.911110467291319,3497.76
2025-12-30 16:20:00,21.925,0.064,-0.34435,22.3393,-0.89436,0.29102,489.054,489.0567989851417,418.83799999999997,418.7460009120858,487.178,486.70420881274316,470.975,471.04049184607624,43.8,23.4,894.192,6.011720369062845,3507.91,890.443,-5.0793723639324675,3495.2699999999995
2025-12-30 16:30:00,21.8976,0.06482,-0.34466,22.24,-0.8948,0.28891,488.53,489.0556129299522,418.83799999999997,418.7480992985021,487.208,486.6997790744444,470.284,471.0453252703164,44.4,23.2,894.21,5.585174290440387,3502.21,890.23,-5.033465837011477,3491.27
2025-12-30 16:40:00,21.7595,0.0655,-0.34452,22.0536,-0.89617,0.28833,489.13,489.0602999583803,418.715,418.7453220558286,487.101,486.6997640629888,471.006,471.0403725222333,44.9,22.7,894.214,6.012082556878745,3508.09,890.319,-4.858620674705712,3498.92
2025-12-30 16:50:00,21.659,0.06523,-0.34365,21.9987,-0.89607,0.28981,489.084,489.05828081967996,418.792,418.7466927246796,486.656,486.69990822506315,470.898,471.03302607647623,45.5,22.6,894.152,5.748170648820203,3519.6,890.345,-5.607084553295337,3507.56
2025-12-30 17:00:00,21.45848679147651,0.06573972144224548,-0.3441398902024313,21.8748,-0.89411,0.29019,489.1460000000001,489.0581082306774,418.761,418.74624860314424,486.61,486.703005541187,470.438,471.0338374598391,47.1,22.5,894.268,5.73238183853897,3522.81,890.381,-5.543714272638994,3509.16
2025-12-30 17:10:00,21.4028,0.06638,-0.34439,21.6448,-0.89291,0.28926,489.069,489.05971805889305,419.207,418.74603796911646,487.147,486.7040940058605,470.38335666021084,471.0335330881697,47.0,22.4,894.21,5.99133460509924,3523.35,890.389,-5.120926584415027,3512.01
2025-12-30 17:20:00,21.2792,0.06664,-0.34276,21.5105,-0.89339,0.28875,489.054,489.05710095332995,418.792,418.7439855698112,486.564,486.70000669997216,470.33,471.0392370112609,46.4,22.2,894.325,5.593492840092104,3526.74,890.62,-5.43668989996651,3515.85
2025-12-30 17:30:00,21.1871,0.06752,-0.34449,21.28,-0.89385,0.28782,489.1,489.05786384331554,418.807,418.74406989282085,486.656,486.70035208996376,471.098,471.0362358023311,47.6,21.9,894.165,5.472908672138079,3535.06,890.553,-5.260927894377119,3524.06
2025-12-30 17:40:00,20.9711,0.0651,-0.34532,21.0618,-0.89414,0.28802,489.1460000000001,489.0565450137984,418.83799999999997,418.74617452814556,486.656,486.7040064205491,470.96,471.03554743637187,53.0,21.5,894.197,5.754018033854662,3543.02,890.863,-5.239593435325631,3533.54
2025-12-30 17:50:00,20.75278391481908,0.06597629947651874,-0.3450214972733036,20.8756,-0.89307,0.28746,489.069,489.0573466172972,418.792,418.7478647613387,486.625,486.7003065376014,471.021,471.03657783543423,50.3,21.3,894.183,5.80232234805038,3549.74,890.77,-4.991480684027614,3541.41
2025-12-30 18:00:00,20.618024098748517,0.06670200555673024,-0.3450927130729748,20.645,-0.89219,0.28586,489.084,489.0551481423376,418.684,418.74448182292315,486.85594509476385,486.70005792801527,470.3,471.0388363444174,53.7,21.056030033393824,894.125,5.734691143387339,3555.93,890.77,-5.388870100385862,3548.4
2025-12-30 18:10:00,20.4669,0.06762,-0.34503,20.5097,-0.89105,0.28837,489.084,489.0566919484095,418.592,418.74745936030115,487.086,486.70288792433576,471.006,471.04105117177266,54.7,20.7,894.094,5.828024214840452,3560.78,890.753,-5.317424517766053,3556.2
2025-12-30 18:20:00,20.3196,0.06567,-0.34453,20.3822,-0.89167,0.28727,489.084,489.05889995196424,418.854,418.74602429293475,487.162,486.7040351058606,470.9885915014506,471.040933120696,56.0,20.4,894.112,5.860473575686633,3564.64,890.81,-5.062137493592239,3563.11
2025-12-30 18:30:00,20.2475,0.0674,-0.3469,20.2665,-0.89072,0.28802,489.007,489.05671144090303,418.361,418.74511851664136,486.61,486.6997664500065,470.991,471.040707632738,56.8,20.3,894.17,5.8463645307442835,3569.14,890.9323694087183,-5.201157706126683,3569.481589226289
2025-12-30 18:40:00,20.1277,0.06637,-0.34555,20.2269,-0.89249,0.28681,488.992,489.05480190156925,418.746,418.7455145843966,486.595,486.7010780800037,470.929,471.04003035264594,54.8,20.5,894.063,5.858697897770206,3572.1,890.841,-5.282719869547719,3576.06
2025-12-30 18:50:00,19.9856,0.0673,-0.34661,20.1666,-0.89173,0.28738,488.484,489.0573643337653,418.777,418.7465296355013,486.86505577772573,486.7012575684235,471.098,471.04195268084754,57.77783975261641,20.3,894.157,5.904327984679821,3575.43,890.593,-5.185772969521452,3582.19
2025-12-30 19:00:00,19.89625941608138,0.06699339681312895,-0.346205350909027,20.2174,-0.89175,0.28777,489.13,489.05838477812586,418.854,418.7461993537881,487.132,486.70423799842325,470.392,471.04069300388136,60.0,20.3,893.979,5.915560223076616,3579.12,890.886,-5.172962494500865,3588.04
2025-12-30 19:10:00,19.8544,0.06654,-0.34581,20.1269,-0.89135,0.28882,488.57700000000006,489.0548415056302,418.854,418.7438267892382,486.656,486.7003762456822,471.083,471.04094809227564,60.6,20.2,894.05,5.877652357368534,3579.75,890.841,-5.313604815246247,3589.6700000000005
2025-12-30 19:20:00,19.7868,0.06829,-0.34611,20.0007,-0.89221,0.2881,489.1,489.0542823866101,418.7,418.74408718605787,486.62546259757073,486.69986026153066,470.469,471.0402446802518,64.1,19.9,894.015,5.892435385668035,3583.18,890.881,-5.3143072044972754,3594.81
2025-12-30 19:30:00,19.739,0.06873,-0.344,19.8759,-0.89259,0.2889,489.069,489.05755646031236,419.238,418.7467715282429,486.595,486.7015211551895,470.6704120550006,471.03935053495104,64.0,19.6,894.063,5.764552660267933,3589.22,890.886,-5.253719042429722,3601.94
2025-12-30 19:40:00,19.6307,0.06792,-0.34735,19.7709,-0.89153,0.28855,488.623,489.05696484425874,418.8229999999999,418.7479035600638,486.671,486.70178245495794,470.868,471.0410725236687,62.1,19.6,893.983,5.839998622808672,3593.73,890.948,-5.243794197334388,3610.35
2025-12-30 19:50:00,19.5646,0.06703,-0.34701,19.731847320987512,-0.8913189252221893,0.28866842436419,489.084,489.056072901106,418.731,418.7461163951179,486.64685588185597,486.70006197903547,470.929,471.04002304627284,63.8,19.7,893.966,5.849968395257903,3595.53,890.948,-5.409761109462043,3618.59
2025-12-30 20:00:00,19.5311,0.06659,-0.34607,19.65826270347503,-0.891114736271082,0.2888869951232645,489.084,489.0576148299373,418.5714274408073,418.74823768213645,486.61,486.70176404262594,470.376,471.04196169279976,64.91246042780585,19.503583922278718,894.041,5.842144534008558,3600.14,890.974,-5.169796037298134,3626.29
2025-12-30 20:10:00,19.45748165998117,0.06697005798407746,-0.3463127493103831,19.6363,-0.89081,0.28883,489.084,489.0573793986361,418.41242765657654,418.7478821798675,487.024,486.7012887060945,470.975,471.0410315324677,65.8,19.3,893.948,5.811442045165284,3603.3,891.023,-5.05294895689844,3628.47
2025-12-30 20:20:00,19.389451857398175,0.0671015508022849,-0.3462092291813827,19.51778766630799,-0.8909722591097256,0.2891014294577302,488.638,489.0568334619826,418.254,418.74430902934563,487.101,486.6998094348836,470.515,471.038981615744,66.3,19.1,893.948,5.886432146418011,3608.0,890.988,-5.135452345891501,3629.83
2025-12-30 20:30:00,19.3739,0.06748,-0.34621,19.4769,-0.89147,0.28948,488.638,489.05640084598764,418.607,418.7462776871846,487.086,486.6997779745776,471.098,471.04038898055575,65.2,19.1,893.912,5.833670158222731,3613.88,891.05,-5.230760595601772,3636.91
2025-12-30 20:40:00,19.3531,0.06674,-0.3457,19.3915,-0.8896,0.28908,488.561,489.0555552243677,418.83799999999997,418.74815925912924,486.549,486.70075414018044,470.576,471.0399078622366,65.8,19.2,893.908,5.7845573189366934,3616.32,891.307,-5.232062041726849,3642.54
2025-12-30 20:50:00,19.3508,0.06567,-0.34513,19.3827,-0.89068,0.28864,489.084,489.05724984702135,418.83799999999997,418.74657664692336,486.595,486.7042050784973,471.083,471.04094499524115,67.9,19.1,893.877,5.851617373560575,3619.59,891.094,-5.169573565172204,3649.55
2025-12-30 21:00:00,19.264886673791175,0.06653950089485113,-0.3449239373216918,19.3492,-0.88963,0.28877,489.054,489.05640028422704,418.869,418.74815677369565,487.208,486.70268980208675,470.453,471.0390244525506,64.6,19.0,893.877,5.8584873555457975,3623.12,891.174,-5.234481377898959,3656.19
2025-12-30 21:10:00,19.314,0.06734,-0.34411,19.3635,-0.89135,0.29065,489.054,489.0545395939151,418.669,418.7454262244721,486.595,486.70003271433006,470.509298661354,471.0417956230704,65.3,19.1,893.881,5.765094128321088,3626.66,891.09,-5.223869653560012,3658.38
2025-12-30 21:20:00,19.2765,0.06914,-0.34822,19.3084,-0.88981,0.28969,489.038,489.05451598375856,418.8229999999999,418.74813622882516,487.193,486.7004013574287,470.57159198352855,471.0400678275934,64.4,19.1,893.917,5.8933510277172605,3630.28,891.196,-5.296027252008692,3665.57
2025-12-30 21:30:00,19.2916,0.06658,-0.34725,19.3044,-0.8911,0.29059,489.069,489.0584102483188,418.807,418.74637498154186,486.9048419678739,486.70370786638244,470.622,471.04090121998246,62.4,19.2,893.89,5.863323490355917,3634.91,891.218,-5.128222056513778,3674.61
2025-12-30 21:40:00,19.2725,0.06853,-0.3463,19.3412,-0.89115,0.29232,489.023,489.0549155409195,418.669,418.74516086820495,486.625,486.69977411486764,470.545,471.04041503029316,69.1,18.8,893.895,5.812952360151417,3638.18,891.178,-5.151591177892158,3672.32
2025-12-30 21:50:00,19.1149,0.06741,-0.34629,19.2309,-0.88991,0.2908,488.623,489.05464874205995,418.807,418.74376203626866,486.625,486.70002874464774,470.376,471.039946090451,67.8,18.6,893.837,5.754499347693281,3642.09,891.196,-5.301307061548737,3675.25
2025-12-30 22:00:00,19.1069,0.0681,-0.34668,19.2109,-0.88928,0.29261,489.1,489.0594588878892,418.669,418.7461155052153,486.656,486.70368138479876,470.561,471.04056638469865,69.2,18.7,893.815,5.8203001797237395,3645.63,891.174,-5.224869000323235,3675.25
2025-12-30 22:10:00,18.9996,0.06827,-0.34676,19.1693,-0.89048,0.29184,489.13,489.0590751111371,418.607,418.746671095088,486.61,486.70377882149285,470.50372240376436,471.0417680475835,69.0,18.5,893.766,5.8008950771620515,3650.27,891.143,-5.206523012173868,3678.26
2025-12-30 22:20:00,18.978,0.06688,-0.34763,19.1494,-0.89095,0.29135,489.13730583948427,489.0528529831675,418.146,418.74562929460865,486.671,486.69982059395545,470.423,471.04070397904513,69.2,18.2,893.815,5.807646254805869,3652.82,891.24,-5.12448685727432,3681.28
2025-12-30 22:30:00,18.9716,0.06735,-0.3469,19.1085,-0.89112,0.29173,489.1460000000001,489.05565736983743,418.7,418.7467365656424,486.656,486.69999460757424,470.59100000000007,471.0392015977798,69.9,18.2,894.015,5.865744589469985,3658.19,891.325,-4.991800029944791,3681.92
2025-12-30 22:40:00,18.9548,0.06767,-0.34637,19.0004,-0.89032,0.29116,489.11499999999995,489.0575496473603,418.7913732382323,418.74809911781216,486.641,486.70055401961235,470.453,471.04014271691045,70.5,18.2,893.775,5.7958386888189,3662.57,891.192,-4.938859031676529,3689.51
2025-12-30 22:50:00,18.67,0.06806,-0.34677,18.9034,-0.89068,0.29053,489.054,489.05640770812715,418.884,418.7462191929559,487.178,486.70030624911425,471.006,471.0397137458515,68.3,18.3,893.744,5.743255984615793,3665.57,891.24,-5.277456826135687,3695.82
2025-12-30 23:00:00,18.6346,0.06882,-0.34612,18.8401,-0.89015,0.29001,488.561,489.05501306267195,419.238,418.74738083930856,486.687,486.70270231855375,470.561,471.0390598336848,70.54624805481352,18.15812955390423,893.695,5.829131033776655,3682.74,891.307,-5.314763041297738,3715.37
2025-12-30 23:10:00,18.6764,0.06674,-0.3479,18.8843,-0.89144,0.29106,489.084,489.05725558759474,419.346,418.74711893895136,487.147,486.7033817248151,470.346,471.04131973507816,71.8,18.0,893.686,5.828666082959655,3683.84,891.307,-5.2153545015618725,3715.55
2025-12-30 23:20:00,18.653617142857144,0.06668285714285714,-0.3479482857142857,18.865728846153846,-0.8913978846153846,0.29119634615384615,489.0843076923077,489.054,419.3270857142857,418.746,487.14671153846155,486.702,470.3515961538461,471.037,71.96346153846153,17.98846153846154,893.6696808510638,5.685990553,3688.0636170212765,891.3249811320754,-5.326670243999999,3719.4969811320757
2025-12-30 23:30:00,18.630834285714286,0.06662571428571427,-0.34799657142857143,18.847157692307693,-0.8913557692307692,0.2913326923076923,489.0846153846154,489.054,419.3081714285714,418.746,487.14642307692304,486.702,470.3571923076923,471.037,72.12692307692308,17.976923076923075,893.6533617021277,5.685990553,3692.2872340425533,891.342962264151,-5.326670243999999,3723.443962264151
2025-12-30 23:40:00,18.60805142857143,0.06656857142857142,-0.34804485714285716,18.82858653846154,-0.8913136538461539,0.29146903846153843,489.0849230769231,489.054,419.28925714285714,418.746,487.1461346153846,486.702,470.36278846153846,471.037,72.29038461538461,17.965384615384615,893.6370425531916,5.685990553,3696.5108510638297,891.3609433962264,-5.326670243999999,3727.3909433962267
2025-12-30 23:50:00,18.58526857142857,0.06651142857142857,-0.3480931428571428,18.810015384615383,-0.8912715384615385,0.2916053846153846,489.08523076923075,489.054,419.27034285714285,418.746,487.14584615384615,486.702,470.3683846153846,471.037,72.45384615384616,17.953846153846154,893.6207234042554,5.685990553,3700.7344680851065,891.3789245283019,-5.326670243999999,3731.337924528302
2025-12-31 00:00:00,18.562485714285714,0.06645428571428572,-0.34814142857142855,18.79144423076923,-0.8912294230769231,0.29174173076923077,489.08553846153853,489.054,419.2514285714285,418.746,487.1455576923077,486.702,470.3739807692308,471.037,72.61730769230769,17.942307692307693,893.6044042553192,5.685990553,3704.958085106383,891.3969056603773,-5.326670243999999,3735.2849056603777
2025-12-31 00:10:00,18.53970285714286,0.06639714285714285,-0.34818971428571427,18.772873076923076,-0.8911873076923077,0.29187807692307693,489.0858461538461,489.054,419.23251428571433,418.746,487.1452692307692,486.702,470.3795769230769,471.037,72.78076923076922,17.93076923076923,893.588085106383,5.685990553,3709.1817021276597,891.4148867924529,-5.326670243999999,3739.2318867924528
2025-12-31 00:20:00,18.516920000000002,0.06634,-0.348238,18.754301923076923,-0.8911451923076923,0.29201442307692305,489.0861538461539,489.054,419.2136,418.746,487.14498076923076,486.702,470.3851730769231,471.037,72.94423076923077,17.91923076923077,893.5717659574468,5.685990553,3713.405319148936,891.4328679245283,-5.326670243999999,3743.1788679245283
2025-12-31 00:30:00,18.494137142857145,0.06628285714285714,-0.3482862857142857,18.73573076923077,-0.8911030769230769,0.2921507692307692,489.08646153846155,489.054,419.1946857142857,418.746,487.1446923076923,486.702,470.39076923076925,471.037,73.1076923076923,17.907692307692308,893.5554468085106,5.685990553,3717.628936170213,891.4508490566038,-5.326670243999999,3747.125849056604
2025-12-31 00:40:00,18.471354285714288,0.06622571428571428,-0.34833457142857144,18.717159615384617,-0.8910609615384616,0.2922871153846154,489.0867692307692,489.054,419.17577142857147,418.746,487.14440384615386,486.702,470.39636538461536,471.037,73.27115384615384,17.896153846153847,893.5391276595745,5.685990553,3721.8525531914893,891.4688301886792,-5.326670243999999,3751.0728301886793
2025-12-31 00:50:00,18.44857142857143,0.06616857142857142,-0.34838285714285716,18.69858846153846,-0.8910188461538462,0.29242346153846155,489.08707692307695,489.054,419.1568571428572,418.746,487.14411538461536,486.702,470.40196153846153,471.037,73.43461538461538,17.884615384615383,893.5228085106384,5.685990553,3726.076170212766,891.4868113207548,-5.326670243999999,3755.019811320755
2025-12-31 01:00:00,18.425788571428573,0.06611142857142857,-0.34843114285714283,18.680017307692307,-0.8909767307692308,0.29255980769230766,489.0873846153846,489.054,419.1379428571429,418.746,487.1438269230769,486.702,470.4075576923077,471.037,73.59807692307692,17.873076923076923,893.5064893617022,5.685990553,3730.2997872340425,891.5047924528302,-5.326670243999999,3758.9667924528303
2025-12-31 01:10:00,18.403005714285715,0.06605428571428572,-0.34847942857142855,18.661446153846153,-0.8909346153846154,0.29269615384615383,489.08769230769235,489.054,419.1190285714286,418.746,487.14353846153847,486.702,470.4131538461539,471.037,73.76153846153846,17.861538461538462,893.490170212766,5.685990553,3734.5234042553193,891.5227735849056,-5.326670243999999,3762.913773584906
2025-12-31 01:20:00,18.380222857142858,0.06599714285714285,-0.3485277142857143,18.642875,-0.8908925,0.2928325,489.088,489.054,419.1001142857143,418.746,487.14324999999997,486.702,470.41875,471.037,73.925,17.85,893.4738510638298,5.685990553,3738.7470212765957,891.5407547169812,-5.326670243999999,3766.8607547169813
2025-12-31 01:30:00,18.35744,0.06594,-0.348576,18.624303846153847,-0.8908503846153846,0.29296884615384616,489.0883076923077,489.054,419.0812,418.746,487.1429615384615,486.702,470.42434615384616,471.037,74.08846153846153,17.838461538461537,893.4575319148936,5.685990553,3742.9706382978725,891.5587358490566,-5.326670243999999,3770.807735849057
2025-12-31 01:40:00,18.334657142857143,0.06588285714285715,-0.3486242857142857,18.605732692307694,-0.8908082692307693,0.29310519230769233,489.08861538461537,489.054,419.06228571428574,418.746,487.1426730769231,486.702,470.42994230769233,471.037,74.25192307692308,17.826923076923077,893.4412127659575,5.685990553,3747.194255319149,891.5767169811321,-5.326670243999999,3774.7547169811323
2025-12-31 01:50:00,18.311874285714286,0.06582571428571428,-0.34867257142857144,18.58716153846154,-0.8907661538461539,0.29324153846153844,489.0889230769231,489.054,419.04337142857145,418.746,487.1423846153846,486.702,470.43553846153844,471.037,74.41538461538461,17.815384615384616,893.4248936170213,5.685990553,3751.4178723404257,891.5946981132075,-5.326670243999999,3778.701698113207
2025-12-31 02:00:00,18.289091428571428,0.06576857142857143,-0.34872085714285717,18.568590384615383,-0.8907240384615385,0.2933778846153846,489.08923076923077,489.054,419.02445714285716,418.746,487.1420961538461,486.702,470.4411346153846,471.037,74.57884615384616,17.803846153846152,893.4085744680851,5.685990553,3755.641489361702,891.6126792452831,-5.326670243999999,3782.648679245283
2025-12-31 02:10:00,18.266308571428574,0.06571142857142857,-0.34876914285714283,18.55001923076923,-0.8906819230769231,0.2935142307692308,489.08953846153844,489.054,419.00554285714287,418.746,487.1418076923077,486.702,470.4467307692308,471.037,74.74230769230769,17.79230769230769,893.392255319149,5.685990553,3759.865106382979,891.6306603773585,-5.326670243999999,3786.595660377359
2025-12-31 02:20:00,18.243525714285717,0.06565428571428572,-0.34881742857142856,18.531448076923077,-0.8906398076923077,0.29365057692307694,489.08984615384617,489.054,418.9866285714286,418.746,487.14151923076923,486.702,470.45232692307695,471.037,74.90576923076922,17.78076923076923,893.3759361702128,5.685990553,3764.0887234042552,891.648641509434,-5.326670243999999,3790.542641509434
2025-12-31 02:30:00,18.22074285714286,0.06559714285714285,-0.3488657142857143,18.512876923076924,-0.8905976923076923,0.29378692307692306,489.09015384615384,489.054,418.9677142857143,418.746,487.1412307692308,486.702,470.45792307692307,471.037,75.06923076923077,17.76923076923077,893.3596170212766,5.685990553,3768.312340425532,891.6666226415094,-5.326670243999999,3794.4896226415094
2025-12-31 02:40:00,18.197960000000002,0.06554,-0.348914,18.49430576923077,-0.890555576923077,0.2939232692307692,489.09046153846157,489.054,418.9488,418.746,487.1409423076923,486.702,470.46351923076924,471.037,75.2326923076923,17.757692307692306,893.3432978723405,5.685990553,3772.5359574468084,891.684603773585,-5.326670243999999,3798.436603773585
2025-12-31 02:50:00,18.175177142857144,0.06548285714285715,-0.3489622857142857,18.475734615384617,-0.8905134615384616,0.2940596153846154,489.09076923076924,489.054,418.92988571428566,418.746,487.14065384615384,486.702,470.4691153846154,471.037,75.39615384615384,17.746153846153845,893.3269787234043,5.685990553,3776.7595744680852,891.7025849056604,-5.326670243999999,3802.3835849056604
2025-12-31 03:00:00,18.152394285714287,0.06542571428571428,-0.34901057142857145,18.45716346153846,-0.8904713461538462,0.29419596153846156,489.0910769230769,489.054,418.9109714285715,418.746,487.1403653846154,486.702,470.4747115384615,471.037,75.55961538461538,17.734615384615385,893.3106595744681,5.685990553,3780.9831914893616,891.7205660377358,-5.326670243999999,3806.330566037736
2025-12-31 03:10:00,18.12961142857143,0.06536857142857143,-0.34905885714285717,18.438592307692307,-0.8904292307692308,0.29433230769230767,489.0913846153847,489.054,418.89205714285714,418.746,487.14007692307695,486.702,470.4803076923077,471.037,75.72307692307692,17.723076923076924,893.2943404255319,5.685990553,3785.2068085106384,891.7385471698113,-5.326670243999999,3810.2775471698114
2025-12-31 03:20:00,18.106828571428572,0.06531142857142858,-0.34910714285714284,18.420021153846154,-0.8903871153846153,0.29446865384615384,489.09169230769226,489.054,418.87314285714285,418.746,487.13978846153844,486.702,470.48590384615386,471.037,75.88653846153846,17.71153846153846,893.2780212765957,5.685990553,3789.430425531915,891.7565283018868,-5.326670243999999,3814.224528301887
2025-12-31 03:30:00,18.084045714285715,0.06525428571428572,-0.34915542857142856,18.40145,-0.8903449999999999,0.294605,489.092,489.054,418.85422857142856,418.746,487.1395,486.702,470.4915,471.037,76.05,17.7,893.2617021276595,5.685990553,3793.6540425531916,891.7745094339623,-5.326670243999999,3818.1715094339625
2025-12-31 03:40:00,18.061262857142857,0.06519714285714286,-0.3492037142857143,18.382878846153847,-0.8903028846153846,0.2947413461538462,489.0923076923077,489.054,418.83531428571433,418.746,487.13921153846155,486.702,470.49709615384614,471.037,76.21346153846153,17.68846153846154,893.2453829787235,5.685990553,3797.877659574468,891.7924905660377,-5.326670243999999,3822.1184905660375
2025-12-31 03:50:00,18.03848,0.06514,-0.349252,18.364307692307694,-0.8902607692307692,0.29487769230769234,489.0926153846154,489.054,418.81640000000004,418.746,487.13892307692305,486.702,470.5026923076923,471.037,76.37692307692308,17.676923076923075,893.2290638297873,5.685990553,3802.101276595745,891.8104716981132,-5.326670243999999,3826.065471698113
2025-12-31 04:00:00,18.015697142857142,0.06508285714285715,-0.34930028571428573,18.34573653846154,-0.8902186538461538,0.29501403846153845,489.0929230769231,489.054,418.79748571428576,418.746,487.1386346153846,486.702,470.5082884615385,471.037,76.54038461538461,17.665384615384614,893.2127446808511,5.685990553,3806.324893617021,891.8284528301887,-5.326670243999999,3830.0124528301885
2025-12-31 04:10:00,17.99291428571429,0.06502571428571428,-0.34934857142857145,18.327165384615384,-0.8901765384615384,0.2951503846153846,489.0932307692308,489.054,418.77857142857147,418.746,487.13834615384616,486.702,470.5138846153846,471.037,76.70384615384616,17.653846153846153,893.1964255319149,5.685990553,3810.5485106382976,891.8464339622642,-5.326670243999999,3833.959433962264
2025-12-31 04:20:00,17.97013142857143,0.06496857142857143,-0.3493968571428572,18.30859423076923,-0.890134423076923,0.2952867307692308,489.0935384615385,489.054,418.7596571428572,418.746,487.1380576923077,486.702,470.51948076923077,471.037,76.86730769230769,17.642307692307693,893.1801063829787,5.685990553,3814.7721276595744,891.8644150943396,-5.326670243999999,3837.9064150943395
2025-12-31 04:30:00,17.947348571428574,0.06491142857142858,-0.34944514285714284,18.290023076923077,-0.8900923076923077,0.29542307692307695,489.0938461538462,489.054,418.7407428571429,418.746,487.1377692307692,486.702,470.52507692307694,471.037,77.03076923076922,17.63076923076923,893.1637872340425,5.685990553,3818.995744680851,891.882396226415,-5.326670243999999,3841.853396226415
2025-12-31 04:40:00,17.924565714285716,0.06485428571428573,-0.34949342857142857,18.271451923076924,-0.8900501923076923,0.29555942307692307,489.09415384615386,489.054,418.7218285714286,418.746,487.13748076923076,486.702,470.53067307692305,471.037,77.19423076923077,17.619230769230768,893.1474680851064,5.685990553,3823.2193617021276,891.9003773584906,-5.326670243999999,3845.8003773584906
2025-12-31 04:50:00,17.90178285714286,0.06479714285714286,-0.3495417142857143,18.25288076923077,-0.8900080769230769,0.29569576923076923,489.09446153846153,489.054,418.7029142857143,418.746,487.1371923076923,486.702,470.5362692307692,471.037,77.3576923076923,17.607692307692307,893.1311489361702,5.685990553,3827.4429787234044,891.918358490566,-5.326670243999999,3849.747358490566
2025-12-31 05:00:00,17.879,0.06474,-0.34959,18.234309615384618,-0.8899659615384615,0.2958321153846154,489.09476923076926,489.054,418.684,418.746,487.13690384615387,486.702,470.5418653846154,471.037,77.52115384615384,17.596153846153847,893.114829787234,5.685990553,3831.6665957446808,891.9363396226415,-5.326670243999999,3853.6943396226416
2025-12-31 05:10:00,17.87485294117647,0.06493352941176471,-0.34955882352941176,18.21573846153846,-0.8899238461538461,0.29596846153846157,489.09507692307693,489.054,418.68676470588235,418.746,487.13661538461537,486.702,470.54746153846156,471.037,77.68461538461538,17.584615384615383,893.0985106382979,5.685990553,3835.8902127659576,891.954320754717,-5.326670243999999,3857.641320754717
2025-12-31 05:20:00,17.870705882352944,0.06512705882352941,-0.34952764705882355,18.197167307692308,-0.8898817307692307,0.2961048076923077,489.0953846153846,489.054,418.68952941176474,418.746,487.1363269230769,486.702,470.5530576923077,471.037,77.84807692307692,17.573076923076922,893.0821914893617,5.685990553,3840.113829787234,891.9723018867925,-5.326670243999999,3861.5883018867926
2025-12-31 05:30:00,17.866558823529413,0.06532058823529412,-0.3494964705882353,18.178596153846154,-0.8898396153846154,0.29624115384615385,489.09569230769233,489.054,418.69229411764707,418.746,487.1360384615385,486.702,470.55865384615385,471.037,78.01153846153846,17.56153846153846,893.0658723404255,5.685990553,3844.337446808511,891.9902830188679,-5.326670243999999,3865.5352830188676
2025-12-31 05:40:00,17.862411764705882,0.06551411764705882,-0.34946529411764704,18.160025,-0.8897975,0.2963775,489.096,489.054,418.69505882352945,418.746,487.13575000000003,486.702,470.56425,471.037,78.175,17.549999999999997,893.0495531914894,5.685990553,3848.561063829787,892.0082641509434,-5.326670243999999,3869.4822641509427
2025-12-31 05:50:00,17.858264705882352,0.06570764705882354,-0.34943411764705884,18.141453846153848,-0.8897553846153846,0.2965138461538462,489.09630769230773,489.054,418.6978235294118,418.746,487.1354615384615,486.702,470.56984615384613,471.037,78.33846153846153,17.538461538461537,893.0332340425532,5.685990553,3852.784680851064,892.0262452830189,-5.326670243999999,3873.4292452830186
2025-12-31 06:00:00,17.854117647058825,0.06590117647058824,-0.3494029411764706,18.122882692307694,-0.8897132692307692,0.29665019230769235,489.0966153846154,489.054,418.7005882352941,418.746,487.1351730769231,486.702,470.5754423076923,471.037,78.50192307692308,17.526923076923076,893.016914893617,5.685990553,3857.0082978723403,892.0442264150944,-5.326670243999999,3877.3762264150946
2025-12-31 06:10:00,17.849970588235294,0.06609470588235294,-0.3493717647058823,18.10431153846154,-0.8896711538461538,0.29678653846153846,489.0969230769231,489.054,418.7033529411765,418.746,487.13488461538464,486.702,470.58103846153847,471.037,78.66538461538461,17.515384615384615,893.0005957446808,5.685990553,3861.231914893617,892.0622075471698,-5.326670243999999,3881.3232075471697
