bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-2,temperature,73.731,83.339,76.613,known_system_gap,0.2691,0.0002,0.0052,0.0004
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-2,temperature,73.782,83.339,76.649,known_system_gap,0.2689,0.0002,0.0052,0.0004
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-1,temperature,73.791,83.339,76.656,known_system_gap,0.2689,0.0002,0.0051,0.0004
沥心沙大桥_20251201_20260318,LXS-0-3L-YB-1,temperature,73.836,83.339,76.687,known_system_gap,0.2688,0.0002,0.0048,0.0006
沥心沙大桥_20251201_20260318,LXS-1-2L-BB-2,deflection,74.036,82.883,76.690,known_system_gap,0.2786,0.0002,0.0011,0.0012
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-1,temperature,73.851,83.339,76.697,known_system_gap,0.2687,0.0002,0.0049,0.0005
沥心沙大桥_20251201_20260318,LXS-0-3D-QJ-1,xAxisAngle,76.360,82.885,78.317,known_system_gap,0.1976,0.0001,0.0869,0.0017
沥心沙大桥_20251201_20260318,LXS-1-1D-LX-2,measureDisplacement,76.609,82.929,78.505,known_system_gap,0.2682,0.0002,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-2-4D-LX-1,beamPierRelativeDisplacement,78.548,82.893,79.852,known_system_gap,0.2453,0.0000,0.0034,0.0109
沥心沙大桥_20251201_20260318,LXS-2-3L-BB-1,deflection,80.670,82.927,81.347,known_system_gap,0.2298,0.0000,0.0128,0.0156
沥心沙大桥_20251201_20260318,LXS-1-1D-LX-1,beamPierRelativeDisplacement,80.968,82.911,81.551,known_system_gap,0.2417,0.0002,0.0012,0.0075
沥心沙大桥_20251201_20260318,LXS-2-3L-BB-1,temperature,82.584,82.883,82.674,known_system_gap,0.2402,0.0013,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-1-1D-LX-2,beamPierRelativeDisplacement,82.617,82.929,82.711,known_system_gap,0.2409,0.0001,0.0000,0.0001
沥心沙大桥_20251201_20260318,LXS-1-2L-BB-2,temperature,91.509,82.902,88.927,known_system_gap,0.2004,0.0004,0.0002,0.0001
沥心沙大桥_20251201_20260318,LXS-1-1L-BB-1,temperature,91.522,82.904,88.937,known_system_gap,0.2007,0.0001,0.0001,0.0000
沥心沙大桥_20251201_20260318,LXS-2-2D-WSD-1,temperature,91.927,82.933,89.229,known_system_gap,0.1986,0.0002,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-0-1D-QJ-1,temperature,92.012,82.901,89.279,known_system_gap,0.1986,0.0000,0.0001,0.0000
沥心沙大桥_20251201_20260318,LXS-0-3D-QJ-1,temperature,92.075,82.885,89.318,known_system_gap,0.1976,0.0008,0.0001,0.0000
沥心沙大桥_20251201_20260318,LXS-2-2D-WSD-1,humidity,92.123,82.933,89.366,known_system_gap,0.1977,0.0002,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-0-4D-QJ-1,temperature,92.239,82.895,89.436,known_system_gap,0.1975,0.0000,0.0002,0.0001
沥心沙大桥_20251201_20260318,LXS-1-3D-BB-2,temperature,92.600,82.915,89.695,known_system_gap,0.1948,0.0009,0.0001,0.0000
沥心沙大桥_20251201_20260318,LXS-2-2L-BB-2,temperature,92.673,82.893,89.739,known_system_gap,0.1954,0.0000,0.0000,0.0004
沥心沙大桥_20251201_20260318,LXS-2-3D-BB-2,temperature,92.669,82.956,89.755,known_system_gap,0.1939,0.0008,0.0003,0.0004
沥心沙大桥_20251201_20260318,LXS-1-3L-BB-1,temperature,92.700,82.922,89.766,known_system_gap,0.1944,0.0008,0.0001,0.0000
沥心沙大桥_20251201_20260318,LXS-2-1L-BB-1,temperature,92.732,82.893,89.780,known_system_gap,0.1941,0.0005,0.0001,0.0005
沥心沙大桥_20251201_20260318,LXS-1-2D-BB-1,temperature,92.847,82.933,89.873,known_system_gap,0.1945,0.0001,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-2-1D-BB-1,temperature,93.261,82.902,90.153,known_system_gap,0.1926,0.0001,0.0000,0.0002
