timestamp,abnormal_count,point_score_mean,point_score_max,point_status
2025-12-30 18:00:00,124,120.1983385802777,1472.6361584097515,abnormal
2025-12-30 18:10:00,124,127.150494035317,1579.4755339878452,abnormal
2025-12-30 18:20:00,123,141.1376203295109,2127.41194417239,abnormal
2025-12-30 18:30:00,98,147.82449037165833,2777.041396808082,abnormal
2025-12-30 18:40:00,50,147.9965570254954,2630.083783616665,abnormal
2025-12-30 18:50:00,50,144.6471042521409,2773.021142762254,abnormal
2025-12-30 19:00:00,59,140.80031886250106,2141.1760397495455,abnormal
2025-12-30 19:10:00,60,136.3986538095704,1551.7702037109175,abnormal
2025-12-30 19:20:00,57,136.92995357096214,1655.2950704879652,abnormal
2025-12-30 19:30:00,52,140.41996489504302,2044.6377774151383,abnormal
2025-12-30 19:40:00,49,141.4185998068268,2287.2003153923806,abnormal
2025-12-30 19:50:00,55,140.07184297261603,2128.648183681411,abnormal
2025-12-30 20:00:00,51,140.3169024033487,2027.3957885093507,abnormal
2025-12-30 20:10:00,48,137.03821799090264,1588.9954318903417,abnormal
2025-12-30 20:20:00,55,133.37339671016056,1603.2027292040318,abnormal
2025-12-30 20:30:00,48,133.82844746428742,2032.3817143090257,abnormal
2025-12-30 20:40:00,48,138.06232934938592,2813.6890030055733,abnormal
2025-12-30 20:50:00,60,134.88721959574733,2029.6408307810477,abnormal
2025-12-30 21:00:00,49,131.24541479517006,1627.644460776414,abnormal
2025-12-30 21:10:00,51,130.04193754711162,1619.7230733576343,abnormal
2025-12-30 21:20:00,66,128.60188145121754,1557.5697927241313,abnormal
2025-12-30 21:30:00,49,127.96088295781965,1509.576793765591,abnormal
2025-12-30 21:40:00,52,128.63054197636086,1579.8165868136732,abnormal
2025-12-30 21:50:00,52,126.433082305193,1578.5122588890756,abnormal
2025-12-30 22:10:00,72,127.89140865956388,2045.5727996116793,abnormal
2025-12-30 22:20:00,64,131.56338277851773,2773.9518696259056,abnormal
2025-12-30 22:30:00,48,128.47598211278446,2074.19505375533,abnormal
2025-12-30 22:40:00,48,125.81358553001323,1612.1223754364557,abnormal
2025-12-30 22:50:00,53,128.0790509849705,2108.9737087182666,abnormal
2025-12-30 23:00:00,51,132.4083545354206,2776.5544732585176,abnormal
2025-12-30 23:10:00,52,128.42659420223129,2280.5595555274185,abnormal
2025-12-31 08:50:00,148,119.25146276693968,1530.1004209766315,abnormal
2025-12-31 09:00:00,152,119.29970876284231,1490.6089106695224,abnormal
2025-12-31 09:30:00,125,123.79034348266065,1929.4998464305986,abnormal
2025-12-31 09:40:00,138,120.1801644703872,1527.0236177159718,abnormal
2025-12-31 09:50:00,150,119.17825805368514,1482.3083675565065,abnormal
2025-12-31 10:00:00,152,119.23101103580201,1507.8320898888269,abnormal
2025-12-31 10:10:00,129,119.99407739751555,1656.5860901253518,abnormal
2025-12-31 10:20:00,138,119.49273289540847,1493.967017402862,abnormal
2025-12-31 11:00:00,121,120.33631933937407,1477.314776023057,abnormal
2025-12-31 11:10:00,123,119.19163735663521,1468.6372912430738,abnormal
2025-12-31 11:20:00,148,117.98904617954466,1468.9542716305057,abnormal
2025-12-31 11:40:00,141,116.69582794479385,1467.3030958723098,abnormal
2025-12-31 11:50:00,152,116.06022451052289,1466.6773734115811,abnormal
2025-12-31 12:00:00,148,116.09898465227856,1519.4757959435854,abnormal
2025-12-31 12:10:00,123,120.84881935749567,2097.386386397676,abnormal
2025-12-31 12:20:00,106,121.24065192614655,2150.217695333693,abnormal
2025-12-31 12:30:00,114,118.73310584931588,1714.6826239396926,abnormal
2025-12-31 12:40:00,146,116.83118791446456,1533.7815198498174,abnormal
2025-12-31 12:50:00,146,117.73070485330653,1489.5765894264855,abnormal
2025-12-31 13:00:00,150,119.40708476095432,1490.6462290843722,abnormal
2025-12-31 13:10:00,79,120.82817107505025,1489.144911062551,abnormal
2025-12-31 13:20:00,102,120.60610222617267,1550.4485339284913,abnormal
2025-12-31 13:30:00,112,123.65498250677977,2130.8062379338508,abnormal
2025-12-31 13:40:00,116,127.56488316587614,2709.3178560198753,abnormal
2025-12-31 13:50:00,130,126.89643621559289,2429.229372929621,abnormal
2025-12-31 14:00:00,131,120.3094116240383,1499.6238126996357,abnormal
2025-12-31 14:10:00,125,122.3559481982641,1990.9375637659334,abnormal
2025-12-31 14:20:00,138,118.74798407183883,1559.7664052491762,abnormal
2025-12-31 14:30:00,142,117.85577080739449,1479.765495763184,abnormal
2025-12-31 14:40:00,148,118.31898061072553,1567.1875285206952,abnormal
2025-12-31 14:50:00,107,122.31485214956746,2247.3448093211273,abnormal
2025-12-31 15:00:00,111,120.12266929076227,2097.7709947647218,abnormal
2025-12-31 15:10:00,119,119.8983727088972,1809.43529529637,abnormal
2025-12-31 15:20:00,120,144.59048751052157,4492.099654517261,abnormal
2025-12-31 15:30:00,115,164.64735394097008,7708.695745448782,abnormal
2025-12-31 15:40:00,117,122.21136388341036,1753.558026636592,abnormal
2025-12-31 15:50:00,105,132.45941606280496,2571.193642249055,abnormal
2025-12-31 16:00:00,95,128.71294700080284,2101.203057375169,abnormal
2025-12-31 16:10:00,89,129.49935371140936,2163.5042629374652,abnormal
2025-12-31 16:20:00,91,126.05683027912154,1602.8669536286282,abnormal
2025-12-31 16:30:00,87,126.69568922118017,1671.8615976680082,abnormal
2025-12-31 16:40:00,94,130.84537612630777,2077.6733526361913,abnormal
2025-12-31 16:50:00,89,134.6960287001785,2337.011789986511,abnormal
2025-12-31 17:00:00,107,129.81843844824334,1581.3968838069043,abnormal
2025-12-31 17:10:00,86,130.01828870542292,1506.7547374243206,abnormal
2025-12-31 17:20:00,85,130.84582994858738,1543.7758348758396,abnormal
2025-12-31 17:30:00,101,131.7205671843641,1743.3651127000096,abnormal
2025-12-31 17:40:00,122,133.9103206329234,2146.091202199929,abnormal
2025-12-31 17:50:00,111,138.01819146633903,2779.054265916286,abnormal
2025-12-31 18:00:00,131,129.72511245207488,2313.534036274859,abnormal
2025-12-31 18:10:00,110,122.86385149705733,1537.628598111227,abnormal
2025-12-31 18:20:00,148,121.56184703844916,1478.1585030420838,abnormal
2025-12-31 18:40:00,125,123.2751620419813,1749.3453197079893,abnormal
2025-12-31 18:50:00,112,121.5951157957611,1515.171906483106,abnormal
2025-12-31 19:00:00,98,120.19450603287746,1497.8221356787446,abnormal
2025-12-31 19:10:00,103,119.39519829012158,1475.1800762475455,abnormal
2025-12-31 19:20:00,95,119.28299861775677,1568.2979839852705,abnormal
2025-12-31 19:30:00,92,119.35756988411082,1469.6310611162644,abnormal
2025-12-31 19:40:00,90,121.27169129282436,1584.1991573516593,abnormal
2025-12-31 19:50:00,87,125.33711075783437,2108.197636695811,abnormal
2025-12-31 20:00:00,99,127.1019311089256,2486.4660884907676,abnormal
2025-12-31 20:10:00,91,120.58930682701215,1499.953570995464,abnormal
2025-12-31 20:20:00,81,125.75443762947219,2391.4285393193372,abnormal
2025-12-31 20:30:00,95,126.70970045289297,2402.0373012405516,abnormal
2025-12-31 20:40:00,92,121.20041398741884,1488.3228292169638,abnormal
2025-12-31 21:10:00,102,126.57838978488418,2349.463721726264,abnormal
2025-12-31 21:20:00,120,125.74067507534814,2368.555800902733,abnormal
2025-12-31 21:30:00,108,122.47245825455632,1513.9787040422448,abnormal
2025-12-31 21:40:00,113,126.72204208924435,2008.4569874851347,abnormal
2025-12-31 21:50:00,113,124.31644124136545,1553.3469276154328,abnormal
2025-12-31 22:00:00,114,122.6503748206722,1524.5357318054719,abnormal
2025-12-31 22:10:00,121,124.32911478869507,1970.3674997985656,abnormal
2025-12-31 22:20:00,113,121.38276358618825,1529.4843389385346,abnormal
2025-12-31 22:30:00,111,124.33845116127137,1511.611753152579,abnormal
2025-12-31 22:40:00,120,128.04074787953326,1762.3236967178734,abnormal
2025-12-31 22:50:00,103,125.30784087763573,1509.1203198180212,abnormal
2025-12-31 23:00:00,106,124.00535893285404,1548.0047335461302,abnormal
2025-12-31 23:10:00,102,122.96093686517933,1536.6144898302348,abnormal
2025-12-31 23:20:00,103,124.01398245329504,1486.0431993973816,abnormal
2025-12-31 23:30:00,95,124.41171729922787,1529.62891220796,abnormal
2025-12-31 23:40:00,94,129.15434778967412,2062.2531717174097,abnormal
2025-12-31 23:50:00,91,131.71965325750182,2448.198745003397,abnormal
2026-01-01 00:00:00,87,126.96437796064247,1559.7203568444916,abnormal
2026-01-01 00:10:00,82,130.1130275915487,1834.3819080227524,abnormal
2026-01-01 00:20:00,92,131.87319197160875,2069.4083107782435,abnormal
2026-01-01 00:30:00,100,131.10553305401305,2076.784563182209,abnormal
2026-01-01 00:40:00,118,126.57580346585728,1583.3995381877517,abnormal
2026-01-01 00:50:00,99,126.70534540006702,1579.2051681333378,abnormal
2026-01-01 01:00:00,86,130.83535964188195,2065.5849643201,abnormal
2026-01-01 01:10:00,89,134.09767333195208,2048.712096251031,abnormal
2026-01-01 01:20:00,90,132.8594185262774,1633.2981291848835,abnormal
2026-01-01 01:30:00,81,132.31223437644292,1557.4011448558106,abnormal
2026-01-01 01:40:00,84,129.01244998088066,1490.198744536216,abnormal
2026-01-01 01:50:00,89,130.15442940803402,1499.604326331265,abnormal
2026-01-01 02:00:00,96,131.2932627485548,1488.1341671853509,abnormal
2026-01-01 02:10:00,116,129.71610384096724,1509.498801756657,abnormal
2026-01-01 02:20:00,111,130.8554253271677,1812.7243369989178,abnormal
2026-01-01 02:30:00,117,130.4381810200147,1555.8210663014656,abnormal
2026-01-01 02:40:00,115,136.71914770175962,2467.2754341187247,abnormal
