timestamp,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2026-02-16 14:10:00,23.33744639927074,0.3745381586144029,-0.4095230902461258,22.518356335460346,-0.2083559799453054,-0.21855928896991794,-0.5164508009153318,490.12954919908464,-4.236643998174349,501.3013560018257,-0.06016400182731841,591.0758359981727,0.6062923497267759,508.3415651777575,74.84904284412033,23.112488605287147,845.7343318077803,-12.269650924281464,23.930504134572082,870.3116155606407,-17.591028852064074,22.569889846924482
2026-02-16 14:20:00,23.334674612579764,0.37454176390154964,-0.40952419325433004,22.515828213309025,-0.20835184594348222,-0.21856226526891523,-0.5162324942791762,490.1297675057208,-4.2351163852122315,501.3028836147878,-0.06013613522156236,591.0758638647785,0.6060687613843352,508.34125068368274,74.85401093892435,23.109571558796716,845.734776201373,-12.271814502790846,23.928373732724484,870.3108027459955,-17.59742489199954,22.568034599421967
2026-02-16 14:30:00,23.331902825888786,0.3745453691886964,-0.4095252962625342,22.513300091157703,-0.20834771194165908,-0.2185652415679125,-0.5160141876430206,490.12998581235695,-4.233588772250114,501.3044112277499,-0.0601082686158063,591.0758917313842,0.6058451730418943,508.34093618960804,74.85897903372835,23.10665451230629,845.7352205949657,-12.273978081300228,23.926243330876886,870.3099899313502,-17.60382093193501,22.56617935191945
2026-02-16 14:40:00,23.32913103919781,0.3745489744758432,-0.4095263992707384,22.51077196900638,-0.2083435779398359,-0.21856821786690975,-0.515795881006865,490.1302041189931,-4.232061159287996,501.30593884071203,-0.06008040201005025,591.07591959799,0.6056215846994535,508.3406216955333,74.86394712853236,23.10373746581586,845.7356649885584,-12.27614165980961,23.924112929029288,870.3091771167049,-17.610216971870482,22.564324104416933
2026-02-16 14:50:00,23.326359252506837,0.37455257976298995,-0.4095275022789426,22.50824384685506,-0.20833944393801276,-0.218571194165907,-0.5155775743707094,490.13042242562926,-4.230533546325878,501.3074664536741,-0.0600525354042942,591.0759474645957,0.6053979963570127,508.34030720145853,74.86891522333637,23.100820419325434,845.7361093821511,-12.278305238318993,23.921982527181694,870.3083643020595,-17.61661301180595,22.562468856914414
2026-02-16 15:00:00,23.323587465815862,0.3745561850501367,-0.4095286052871468,22.505715724703737,-0.2083353099361896,-0.2185741704649043,-0.5153592677345538,490.1306407322654,-4.22900593336376,501.3089940666363,-0.06002466879853814,591.0759753312016,0.6051744080145719,508.3399927073838,74.87388331814039,23.097903372835003,845.7365537757437,-12.280468816828375,23.919852125334096,870.3075514874142,-17.62300905174142,22.5606136094119
2026-02-16 15:10:00,23.320815679124888,0.3745597903372835,-0.40952970829535096,22.503187602552416,-0.20833117593436645,-0.21857714676390155,-0.5151409610983982,490.1308590389016,-4.227478320401643,501.31052167959837,-0.05999680219278209,591.0760031978073,0.6049508196721312,508.339678213309,74.8788514129444,23.094986326344575,845.7369981693364,-12.282632395337757,23.917721723486498,870.3067386727689,-17.629405091676887,22.55875836190938
2026-02-16 15:20:00,23.31804389243391,0.37456339562443025,-0.4095308113035552,22.500659480401094,-0.2083270419325433,-0.2185801230628988,-0.5149226544622426,490.13107734553773,-4.225950707439525,501.3120492925605,-0.05996893558702604,591.076031064413,0.6047272313296903,508.33936371923426,74.88381950774841,23.092069279854147,845.7374425629291,-12.284795973847139,23.9155913216389,870.3059258581236,-17.635801131612357,22.556903114406865
2026-02-16 15:30:00,23.315272105742935,0.374567000911577,-0.40953191431175934,22.498131358249772,-0.20832290793072014,-0.21858309936189607,-0.514704347826087,490.1312956521739,-4.224423094477407,501.3135769055226,-0.05994106898126998,591.0760589310188,0.6045036429872496,508.3390492251595,74.88878760255241,23.08915223336372,845.7378869565217,-12.286959552356521,23.913460919791305,870.3051130434783,-17.642197171547828,22.555047866904346
2026-02-16 15:40:00,23.31250031905196,0.3745706061987238,-0.40953301731996355,22.49560323609845,-0.208318773928897,-0.21858607566089333,-0.5144860411899314,490.13151395881005,-4.222895481515289,501.3151045184847,-0.05991320237551393,591.0760867976245,0.6042800546448087,508.3387347310848,74.89375569735643,23.08623518687329,845.7383313501144,-12.289123130865903,23.911330517943707,870.304300228833,-17.648593211483295,22.55319261940183
