timestamp,abnormal_count,point_score_mean,point_score_max,point_status
2025-12-30 16:30:00,13,88.37668083690171,287.0563634132885,abnormal
2025-12-30 16:40:00,5,93.50834766579877,298.682450611643,abnormal
2025-12-30 16:50:00,8,95.21920582728339,301.72934220818644,abnormal
2025-12-30 17:00:00,6,107.71919872518215,380.61947280457866,abnormal
2025-12-30 17:10:00,5,105.03041894951079,322.92592594580924,abnormal
2025-12-30 17:20:00,5,122.2609886958881,439.0069806000496,abnormal
2025-12-30 17:30:00,5,99.49401635284534,242.59174459605023,abnormal
2025-12-30 17:40:00,6,115.78568070033413,373.61117388336675,abnormal
2025-12-30 17:50:00,5,108.29859192292837,298.7205009592546,abnormal
2025-12-30 18:00:00,5,114.96433804452666,323.79472320604,abnormal
2025-12-30 18:10:00,6,127.80089404770024,451.0489337809002,abnormal
2025-12-30 18:20:00,6,116.47100124742857,355.3811138605322,abnormal
2025-12-30 18:30:00,5,137.7295804233644,468.93525028203584,abnormal
2025-12-30 18:40:00,5,145.50881450955336,521.7771822777524,abnormal
2025-12-30 18:50:00,8,134.23403740856224,462.0404968551347,abnormal
2025-12-30 19:00:00,8,158.75283403153045,606.3579089733014,abnormal
2025-12-30 19:10:00,6,174.31743339825556,804.3247602574195,abnormal
2025-12-30 19:20:00,6,141.32811290095069,483.8327156875713,abnormal
2025-12-30 19:30:00,5,187.04428303081662,860.7882528769649,abnormal
2025-12-30 19:40:00,7,201.98679584483097,954.3658288248107,abnormal
2025-12-30 19:50:00,5,201.55170252876482,859.9451453134348,abnormal
2025-12-30 20:00:00,8,173.560435135531,554.319686291469,abnormal
2025-12-30 20:10:00,6,189.30391454922815,680.3494301360471,abnormal
2025-12-30 20:20:00,5,167.5622485891228,447.8641930769864,abnormal
2025-12-30 20:30:00,7,166.0999000700618,474.9232527407154,abnormal
2025-12-30 20:40:00,9,194.2072875001443,680.2128556535398,abnormal
2025-12-30 20:50:00,4,238.67623030808193,1014.1983241540971,abnormal
2025-12-30 21:00:00,4,295.6768948238029,1479.1800077154066,abnormal
2025-12-30 21:10:00,7,218.9177743340132,794.484655567386,abnormal
2025-12-30 21:20:00,4,202.4757112283591,624.4441254846978,abnormal
2025-12-30 21:30:00,4,177.10635764215303,428.68026140756353,abnormal
2025-12-30 21:40:00,4,192.26984810952524,567.2379276241032,abnormal
2025-12-30 21:50:00,4,189.4605965195147,540.5005748845585,abnormal
2025-12-30 22:00:00,4,198.19613451560733,646.8502301188821,abnormal
2025-12-30 22:10:00,4,186.97195139448908,528.4173358810092,abnormal
2025-12-30 22:20:00,7,217.34335767746154,1053.9973754897242,abnormal
2025-12-30 22:30:00,7,234.6132904186458,1176.6295127758124,abnormal
2025-12-30 22:40:00,4,280.92783841542,1439.0803069223107,abnormal
2025-12-30 22:50:00,7,175.17151539318817,513.3562744997421,abnormal
2025-12-30 23:00:00,7,182.3774262973014,754.4474161309549,abnormal
2025-12-30 23:10:00,5,157.57703904626138,552.1533463900047,abnormal
2025-12-30 23:20:00,18,129.48853874338516,294.6116144451904,abnormal
2025-12-30 23:30:00,18,122.06675848096071,295.26304500744936,abnormal
2025-12-30 23:40:00,18,114.25219787065814,282.60604818313936,abnormal
2025-12-30 23:50:00,18,102.69779682866266,265.41373243298784,abnormal
2025-12-31 00:00:00,18,95.33790599823311,256.5443400814332,abnormal
2025-12-31 00:10:00,18,88.63228159290803,247.12473484482254,abnormal
2025-12-31 00:20:00,18,80.59353278668159,241.1177392467203,abnormal
2025-12-31 00:30:00,18,72.70179139238638,233.3857061052364,abnormal
2025-12-31 00:40:00,18,63.97733968387495,225.11843760056965,abnormal
2025-12-31 00:50:00,18,61.16153334759583,223.2532249394428,abnormal
2025-12-31 01:00:00,18,57.86140989764538,219.77589643010785,abnormal
2025-12-31 01:10:00,18,56.04585755898401,217.69018946719447,abnormal
2025-12-31 01:20:00,18,55.76931318061496,218.10767723135808,abnormal
2025-12-31 01:30:00,18,55.59386662952851,218.65339796078317,abnormal
2025-12-31 01:40:00,18,55.711534019483324,219.2940045342026,abnormal
2025-12-31 01:50:00,18,55.82920140943845,219.9346111076182,abnormal
2025-12-31 02:00:00,18,55.94686879939427,220.5752176810435,abnormal
2025-12-31 02:10:00,18,56.33976863048675,221.6152199415929,abnormal
2025-12-31 02:20:00,18,57.72847676802493,224.08825549580723,abnormal
2025-12-31 02:30:00,18,58.92678213129486,225.73822337515665,abnormal
2025-12-31 02:40:00,18,60.369964464331666,227.54307775119437,abnormal
2025-12-31 02:50:00,18,62.18267791949908,230.8142037206807,abnormal
2025-12-31 03:00:00,18,64.1914947499184,233.81920026625008,abnormal
2025-12-31 03:10:00,18,66.15463435621747,235.02796690550178,abnormal
2025-12-31 03:20:00,18,68.10216710016829,236.5605095034375,abnormal
2025-12-31 03:30:00,18,69.91988701321176,239.1172109511899,abnormal
2025-12-31 03:40:00,18,72.15426206537535,246.17310518867012,abnormal
2025-12-31 03:50:00,18,74.32475405150187,248.4931751837864,abnormal
2025-12-31 04:00:00,18,76.32049738685504,250.38531523156573,abnormal
2025-12-31 04:10:00,14,88.01648104557619,364.23093440169544,abnormal
2025-12-31 04:20:00,18,77.8847645844782,248.9465568958683,abnormal
2025-12-31 04:30:00,18,76.97424444391972,250.59861914170725,abnormal
2025-12-31 04:40:00,18,76.14210600329406,252.00050084015535,abnormal
2025-12-31 04:50:00,18,75.47058117342382,252.56512509992115,abnormal
2025-12-31 05:00:00,18,74.51796928804791,253.42182569338772,abnormal
2025-12-31 05:10:00,18,74.78354151713584,253.91386957047126,abnormal
2025-12-31 05:20:00,18,75.16278084984145,252.17912133579551,abnormal
2025-12-31 05:30:00,18,75.63812897793832,250.38254539314002,abnormal
2025-12-31 05:40:00,18,76.47011484134207,251.3519885840009,abnormal
2025-12-31 05:50:00,18,76.55016315338042,249.4328296344141,abnormal
2025-12-31 06:00:00,18,76.651973141299,248.68570538283626,abnormal
2025-12-31 06:10:00,18,77.71740891876368,254.66977681883495,abnormal
2025-12-31 06:20:00,18,79.21298743964012,253.07952419532805,abnormal
2025-12-31 06:30:00,18,81.90975672527881,264.68187489233935,abnormal
2025-12-31 06:40:00,10,94.92375074670898,385.28635662641966,abnormal
2025-12-31 06:50:00,18,85.17039581236074,256.9489660027523,abnormal
2025-12-31 07:00:00,11,96.36373800677796,376.99807697101,abnormal
2025-12-31 07:10:00,18,85.98712334203017,262.09446539113554,abnormal
2025-12-31 07:20:00,18,84.2947085717619,261.4497316688518,abnormal
2025-12-31 07:30:00,18,83.31602570166166,262.85998597030067,abnormal
2025-12-31 07:40:00,18,81.24123528807884,256.13578111008167,abnormal
2025-12-31 07:50:00,16,80.12377899091835,247.5453352619644,abnormal
2025-12-31 08:00:00,5,86.70506568643378,313.0641302779298,abnormal
2025-12-31 08:10:00,18,76.13757176329084,241.07281022021627,abnormal
2025-12-31 08:20:00,18,73.57018657621279,238.5966282588567,abnormal
2025-12-31 08:30:00,18,70.68569423847087,233.79588545715055,abnormal
2025-12-31 08:40:00,18,68.12559785530973,232.03221914939957,abnormal
2025-12-31 08:50:00,18,66.28079987410854,230.67804589548828,abnormal
2025-12-31 09:00:00,18,64.50382842112535,227.70974859297564,abnormal
2025-12-31 09:10:00,18,63.13172234297823,224.9855057777629,abnormal
2025-12-31 09:20:00,18,62.0624251152682,222.68505674444768,abnormal
2025-12-31 09:30:00,18,61.33061202683146,220.98364888824239,abnormal
2025-12-31 09:40:00,18,60.66311061018371,219.20238052717383,abnormal
2025-12-31 09:50:00,18,59.85554196640523,217.16738262283104,abnormal
2025-12-31 10:00:00,18,59.404463323771225,215.964432137384,abnormal
2025-12-31 10:10:00,18,59.75612363246427,215.97657905199483,abnormal
2025-12-31 10:20:00,18,60.34159175231808,216.0324654031903,abnormal
2025-12-31 10:30:00,18,61.1318389345204,215.53788355673828,abnormal
2025-12-31 10:40:00,18,61.78858881124667,215.2955490804334,abnormal
2025-12-31 10:50:00,18,62.3877637783703,215.84161145082288,abnormal
2025-12-31 11:00:00,18,63.365054220709766,218.08441137439496,abnormal
2025-12-31 11:10:00,18,64.32431691678312,218.32220262623892,abnormal
2025-12-31 11:20:00,4,68.60740246166961,226.64860944328058,abnormal
2025-12-31 11:30:00,4,76.16553878458632,296.44114442461324,abnormal
2025-12-31 11:40:00,15,66.66058622670046,219.92274611659323,abnormal
2025-12-31 11:50:00,18,65.69573384809054,219.0749725619015,abnormal
2025-12-31 12:00:00,18,64.67551168946983,218.8220592264982,abnormal
2025-12-31 12:10:00,18,63.399261703527515,218.96303833037715,abnormal
2025-12-31 12:20:00,18,62.44740085825804,218.3854586496208,abnormal
2025-12-31 12:30:00,18,61.10525283878283,216.28551254606546,abnormal
2025-12-31 12:40:00,18,59.83702255536981,214.56622156215147,abnormal
2025-12-31 12:50:00,18,58.71591710852811,212.3502150991855,abnormal
2025-12-31 13:00:00,18,57.502809085695226,209.61955224931305,abnormal
2025-12-31 13:10:00,18,56.20990059130876,207.3656321924565,abnormal
2025-12-31 13:20:00,18,54.88976317585695,205.14638641703522,abnormal
2025-12-31 13:30:00,18,53.49835511536384,202.727620115887,abnormal
2025-12-31 13:40:00,18,52.450431770051786,200.98818595225123,abnormal
2025-12-31 13:50:00,18,52.1067031217648,200.32550933155687,abnormal
2025-12-31 14:00:00,18,52.06896572756821,200.07301252311944,abnormal
2025-12-31 14:10:00,18,52.29329292468995,200.1908820459024,abnormal
2025-12-31 14:20:00,18,52.99919685732586,201.1518849940487,abnormal
2025-12-31 14:30:00,18,53.69920048341211,201.8936779439082,abnormal
2025-12-31 14:40:00,18,55.020040130082265,202.82939729065828,abnormal
2025-12-31 14:50:00,18,56.469309456022536,204.0807385423116,abnormal
2025-12-31 15:00:00,18,57.546602278972955,204.62539191517956,abnormal
2025-12-31 15:10:00,18,58.7048610172989,205.0765656965942,abnormal
2025-12-31 15:20:00,18,59.980957348527404,206.5136950538605,abnormal
2025-12-31 15:30:00,18,61.124363065817406,206.08510861147832,abnormal
2025-12-31 15:40:00,18,62.984105655133895,211.5696713021317,abnormal
2025-12-31 15:50:00,18,64.86891239821472,211.13059797384219,abnormal
2025-12-31 16:00:00,4,70.07428369341025,222.32229299442736,abnormal
2025-12-31 16:10:00,5,78.98837119126476,301.76336383619406,abnormal
2025-12-31 16:20:00,4,71.37734070099691,232.1228753681692,abnormal
2025-12-31 16:30:00,4,74.2864962783014,243.94823450157483,abnormal
2025-12-31 16:40:00,7,74.51423697445898,247.83768655075664,abnormal
2025-12-31 16:50:00,5,75.39486690506916,249.1216747650791,abnormal
2025-12-31 17:00:00,7,77.16966523621527,260.52452753317107,abnormal
2025-12-31 17:10:00,4,75.8568748478534,220.17150601647478,abnormal
2025-12-31 17:20:00,4,89.22610381825456,318.1477287730967,abnormal
2025-12-31 17:30:00,7,90.30168211173135,342.5639213231899,abnormal
2025-12-31 17:40:00,4,86.8543014879675,275.6490666604883,abnormal
2025-12-31 17:50:00,4,92.25035227706066,295.1658902774416,abnormal
2025-12-31 18:00:00,5,96.12720771868845,341.36079644239464,abnormal
2025-12-31 18:10:00,4,91.35330593760091,316.10984918900965,abnormal
2025-12-31 18:20:00,8,97.29264639076497,356.3031534689814,abnormal
2025-12-31 18:30:00,18,90.42560039372192,251.9298041598596,abnormal
2025-12-31 18:40:00,16,92.42026110115523,257.51517035750044,abnormal
2025-12-31 18:50:00,7,109.03708993060872,403.4356947313389,abnormal
2025-12-31 19:00:00,5,102.57155679698663,316.6918893602612,abnormal
2025-12-31 19:10:00,4,118.97115638551357,543.327461692164,abnormal
2025-12-31 19:20:00,4,126.88952346489701,576.6189647361148,abnormal
2025-12-31 19:30:00,4,105.2353595275028,352.21393232607085,abnormal
2025-12-31 19:40:00,4,115.38753546198859,459.7368841458026,abnormal
2025-12-31 19:50:00,4,104.29897158264392,296.76512140144973,abnormal
2025-12-31 20:00:00,4,101.78712692188236,289.3432833528184,abnormal
2025-12-31 20:10:00,4,104.89354445297477,326.12043916939234,abnormal
2025-12-31 20:20:00,5,120.03995066232973,449.5287998518709,abnormal
2025-12-31 20:30:00,5,120.15591942111799,523.8250789408057,abnormal
2025-12-31 20:40:00,7,102.16418339237515,290.49015923996154,abnormal
2025-12-31 20:50:00,18,99.10522705036004,256.29522791831823,abnormal
2025-12-31 21:00:00,18,100.17230732758922,262.21813562548334,abnormal
2025-12-31 21:10:00,18,102.9653541888892,266.22034555347017,abnormal
2025-12-31 21:20:00,10,107.63633361833156,271.111222730575,abnormal
2025-12-31 21:30:00,4,114.08186952947146,294.953591389157,abnormal
2025-12-31 21:40:00,4,121.35559609304194,359.6426418141433,abnormal
2025-12-31 21:50:00,4,141.31328707306815,490.3742414457596,abnormal
2025-12-31 22:00:00,4,144.38170138704214,538.0320397893144,abnormal
2025-12-31 22:10:00,4,182.4794588863659,852.2860935319297,abnormal
2025-12-31 22:20:00,4,179.78367013801355,712.7607481075781,abnormal
2025-12-31 22:30:00,8,149.6048315987647,401.227507322091,abnormal
2025-12-31 22:40:00,4,171.80002011670402,572.8090145170731,abnormal
2025-12-31 22:50:00,4,176.93350380180152,605.7968343458513,abnormal
2025-12-31 23:00:00,5,178.62885642981823,486.692694019906,abnormal
2025-12-31 23:10:00,4,189.62568459985306,673.4472101198127,abnormal
2025-12-31 23:20:00,7,206.16744676781934,788.7274376723844,abnormal
2025-12-31 23:30:00,5,223.13348674011533,863.4914206536293,abnormal
2025-12-31 23:40:00,4,181.33021556910353,456.2271896028425,abnormal
2025-12-31 23:50:00,7,228.89139961315493,941.8377364994008,abnormal
2026-01-01 00:00:00,4,204.0809141262419,721.9873285121207,abnormal
2026-01-01 00:10:00,4,197.77244923931866,563.0997386971794,abnormal
2026-01-01 00:20:00,5,192.590647257655,542.2002632628987,abnormal
2026-01-01 00:30:00,4,250.97545079773175,1147.758797399016,abnormal
2026-01-01 00:40:00,9,236.8642902209966,869.7074434190854,abnormal
2026-01-01 00:50:00,4,203.50727018057339,608.6934598883676,abnormal
2026-01-01 01:00:00,7,207.27357613176164,694.9779461851977,abnormal
2026-01-01 01:10:00,4,220.28157196311614,710.2484328700924,abnormal
2026-01-01 01:20:00,7,249.09175091530642,842.9916512429495,abnormal
2026-01-01 01:30:00,4,215.4710563122384,547.7706940851288,abnormal
2026-01-01 01:40:00,8,215.09092149085552,500.97017459161975,abnormal
2026-01-01 01:50:00,4,246.64729882791187,744.2591993221563,abnormal
2026-01-01 02:00:00,5,237.23222172248688,775.208502211155,abnormal
2026-01-01 02:10:00,8,245.97084928228787,857.2900719793399,abnormal
2026-01-01 02:20:00,5,260.339938299076,997.6825579430131,abnormal
2026-01-01 02:30:00,4,258.319577797544,993.1007908304255,abnormal
2026-01-01 02:40:00,7,224.4888039474773,897.7232574269534,abnormal
2026-01-01 02:50:00,5,227.66111061380585,934.9783217029591,abnormal
2026-01-01 03:00:00,7,198.44917173851496,556.2083399651641,abnormal
2026-01-01 03:10:00,4,204.00318922190226,611.9080773895006,abnormal
2026-01-01 03:20:00,5,209.9696039598366,641.5847453495924,abnormal
2026-01-01 03:30:00,7,265.14793678493174,1180.278357399155,abnormal
2026-01-01 03:40:00,4,269.30002684609286,1191.608827110638,abnormal
2026-01-01 03:50:00,7,195.0049160558179,389.37148466818314,abnormal
2026-01-01 04:00:00,8,231.42924579587623,774.8351283914824,abnormal
2026-01-01 04:10:00,4,223.25125873212764,604.8006613410003,abnormal
2026-01-01 04:20:00,4,262.3772140820969,1038.0832242824772,abnormal
2026-01-01 04:30:00,4,257.3313783903364,1056.3615437652156,abnormal
2026-01-01 04:40:00,4,257.84925161031856,803.7648286252617,abnormal
2026-01-01 04:50:00,7,238.53934157753844,696.0724690888121,abnormal
2026-01-01 05:00:00,9,262.5292401028768,862.4623906509592,abnormal
2026-01-01 05:10:00,7,223.40124688614947,533.1807123050498,abnormal
2026-01-01 05:20:00,4,226.5068916269232,685.8802080789532,abnormal
2026-01-01 05:30:00,9,216.7166420288844,592.7769023617457,abnormal
2026-01-01 05:40:00,5,190.47718103727863,406.8153732148962,abnormal
2026-01-01 05:50:00,4,184.12025933920717,392.7552430617894,abnormal
2026-01-01 06:00:00,4,192.29234263580042,486.8078745998989,abnormal
2026-01-01 06:10:00,5,198.94915479299672,589.9044864548289,abnormal
2026-01-01 06:20:00,4,208.80886117502396,706.1579063359582,abnormal
2026-01-01 06:30:00,4,175.9340699319139,434.906369418102,abnormal
2026-01-01 06:40:00,4,168.05250341096996,442.60094027523206,abnormal
2026-01-01 06:50:00,4,176.8896740290658,537.8769303902033,abnormal
2026-01-01 07:00:00,4,169.0159674295671,483.8542711188901,abnormal
2026-01-01 07:10:00,11,162.28909464143456,458.9803265192111,abnormal
2026-01-01 07:20:00,4,168.59010070838409,552.0369393390059,abnormal
2026-01-01 07:30:00,6,157.615532983114,386.57825566561996,abnormal
2026-01-01 07:40:00,4,157.19958418247185,448.7883093928187,abnormal
2026-01-01 07:50:00,8,149.32330662440205,423.3031825582469,abnormal
2026-01-01 08:00:00,4,158.14599786974964,495.1342496332668,abnormal
2026-01-01 08:10:00,5,150.69746512420892,443.6391391532286,abnormal
2026-01-01 08:20:00,9,139.28698297761477,351.58989208457655,abnormal
2026-01-01 08:30:00,7,140.68890376524925,368.88602406672607,abnormal
2026-01-01 08:40:00,7,138.67351417226425,367.2415775716234,abnormal
2026-01-01 08:50:00,4,157.91749163839188,552.8582896007267,abnormal
2026-01-01 09:00:00,4,137.98360981645632,341.2506062744687,abnormal
2026-01-01 09:10:00,4,140.54132077912448,365.3383168421346,abnormal
2026-01-01 09:20:00,6,143.02044254647902,412.79239761185875,abnormal
2026-01-01 09:30:00,7,152.82016956060116,503.0050096421651,abnormal
2026-01-01 09:40:00,5,184.1064779486162,873.0034198154615,abnormal
2026-01-01 09:50:00,7,145.1785958083253,358.61067167500755,abnormal
2026-01-01 10:00:00,6,165.7673238209173,500.1138689904077,abnormal
2026-01-01 10:10:00,4,187.43472476766775,666.2525471878089,abnormal
2026-01-01 10:20:00,4,165.27104754632757,534.7669361572995,abnormal
2026-01-01 10:30:00,10,152.23966420371573,391.69129832152544,abnormal
2026-01-01 10:40:00,7,157.83865306969315,441.09173279612025,abnormal
2026-01-01 10:50:00,4,172.86332482755537,562.6681631825969,abnormal
2026-01-01 11:00:00,5,186.0234944914659,661.5539587061913,abnormal
2026-01-01 11:10:00,4,168.68474087861816,521.9003012958807,abnormal
2026-01-01 11:20:00,4,167.62159184794962,459.55303538940143,abnormal
2026-01-01 11:30:00,4,183.40918566611967,589.2648494849634,abnormal
2026-01-01 11:40:00,4,212.28625657098425,970.4126286753343,abnormal
2026-01-01 11:50:00,4,170.20716808000827,615.0001540217578,abnormal
2026-01-01 12:00:00,5,147.58913994370215,411.61661593275124,abnormal
2026-01-01 12:10:00,5,143.00767012199069,338.3982130222197,abnormal
2026-01-01 12:20:00,6,183.08393528061575,750.31168250713,abnormal
2026-01-01 12:30:00,5,178.4167700543408,689.9728465516692,abnormal
2026-01-01 12:40:00,4,174.49565173794983,667.1585946205845,abnormal
2026-01-01 12:50:00,5,132.9434916641883,289.86948267942034,abnormal
2026-01-01 13:00:00,4,147.07600128360775,446.7927814373557,abnormal
2026-01-01 13:10:00,7,129.4230417933213,285.42640763384526,abnormal
2026-01-01 13:20:00,4,133.07047293186503,344.65790617185905,abnormal
2026-01-01 13:30:00,4,135.8202672582246,369.80812498321984,abnormal
2026-01-01 13:40:00,7,150.44709874719868,479.4130180726156,abnormal
2026-01-01 13:50:00,7,181.76352030536836,824.5964666245623,abnormal
2026-01-01 14:00:00,4,145.17694418382953,458.0549876396052,abnormal
2026-01-01 14:10:00,8,133.4628410633095,301.2439162194001,abnormal
2026-01-01 14:20:00,10,132.75548629005868,285.56775343972527,abnormal
2026-01-01 14:30:00,18,133.0669950253121,294.8543330753545,abnormal
2026-01-01 14:40:00,8,149.99296046357526,454.9835289346076,abnormal
2026-01-01 14:50:00,7,136.7775607874695,310.4085915598423,abnormal
2026-01-01 15:00:00,4,146.47351229533626,361.6755858613129,abnormal
2026-01-01 15:10:00,4,175.25617553227073,632.0237185813177,abnormal
2026-01-01 15:20:00,5,141.78425282357597,318.3763498032975,abnormal
2026-01-01 15:30:00,4,171.00779291189863,557.1895947933036,abnormal
2026-01-01 15:40:00,4,159.23257221248767,470.54756367715777,abnormal
2026-01-01 15:50:00,5,151.78437338715696,407.6159259749537,abnormal
2026-01-01 16:00:00,10,139.4438524415797,292.3301461180565,abnormal
2026-01-01 16:10:00,5,146.84860455447568,387.39570205122135,abnormal
2026-01-01 16:20:00,5,164.7416431280051,537.7797327652357,abnormal
2026-01-01 16:30:00,5,141.74052682227494,346.52152117488674,abnormal
2026-01-01 16:40:00,7,156.2820671230118,489.0213598654396,abnormal
2026-01-01 16:50:00,5,137.34544779257004,352.51400217122716,abnormal
2026-01-01 17:00:00,5,138.64365661531045,423.530572659442,abnormal
2026-01-01 17:10:00,8,139.96127015817933,490.71464036183204,abnormal
2026-01-01 17:20:00,4,116.95964774734797,314.3903257273124,abnormal
2026-01-01 17:30:00,8,120.97562011354694,377.79778420212006,abnormal
2026-01-01 17:40:00,5,139.6678529156775,563.8981783882961,abnormal
2026-01-01 17:50:00,4,125.60781746721013,470.19039080485743,abnormal
2026-01-01 18:00:00,4,111.37204228805662,357.1523003766983,abnormal
2026-01-01 18:10:00,8,99.92730873605817,299.6368866909082,abnormal
2026-01-01 18:20:00,4,99.4763989151804,311.01168970158625,abnormal
2026-01-01 18:30:00,5,106.87612387166867,376.12912331842097,abnormal
2026-01-01 18:40:00,4,97.47590287646167,286.5418925002422,abnormal
2026-01-01 18:50:00,5,102.28282363411742,342.36891607602627,abnormal
2026-01-01 19:00:00,7,127.99047411457329,614.5171751338934,abnormal
2026-01-01 19:10:00,4,113.69418703211822,449.75276643858984,abnormal
2026-01-01 19:20:00,5,102.52822266932223,295.7701142821263,abnormal
2026-01-01 19:30:00,9,100.44918925977002,294.33398040540396,abnormal
2026-01-01 19:40:00,4,110.86886685299253,349.9071800967967,abnormal
2026-01-01 19:50:00,4,113.22480176577955,398.41406312665424,abnormal
2026-01-01 20:00:00,5,110.55107909729324,309.1585778268146,abnormal
2026-01-01 20:10:00,4,133.43739034382372,491.89680598617434,abnormal
2026-01-01 20:20:00,5,147.5918984534328,656.8931413188191,abnormal
2026-01-01 20:30:00,4,125.2772772651056,424.62623403459213,abnormal
2026-01-01 20:40:00,5,121.38470801502268,329.44922871122907,abnormal
2026-01-01 20:50:00,4,124.89218181691598,333.1422129391454,abnormal
2026-01-01 21:00:00,4,126.7557680659909,362.72283076699034,abnormal
2026-01-01 21:10:00,4,132.6898879216063,418.03060732009277,abnormal
2026-01-01 21:20:00,8,133.0721998834313,435.13526745368654,abnormal
2026-01-01 21:30:00,4,145.05038106780745,483.3468616888045,abnormal
2026-01-01 21:40:00,5,149.74387827577533,557.9671309136401,abnormal
2026-01-01 21:50:00,6,137.9761406975823,456.25938708753233,abnormal
2026-01-01 22:00:00,8,144.73363418574687,575.3336216851467,abnormal
