bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
蕉门水道特大桥_20251201_20260318,JMSD-C-1L-BB-1,temperature,59.785,76.181,64.704,known_system_gap,0.2422,0.1511,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-3L-BB-2,pressure,60.165,76.044,64.929,known_system_gap,0.2500,0.0001,0.1492,0.0358
蕉门水道特大桥_20251201_20260318,JMSD-D-3L-BB-2,pressure,61.943,76.001,66.160,drift,0.2500,0.0000,0.1605,0.0163
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-YB-1,frequency,62.214,75.989,66.346,known_system_gap,0.2594,0.0012,0.0880,0.0498
蕉门水道特大桥_20251201_20260318,JMSD-2-2D-QJ-1,xAxisAngle,62.359,76.099,66.481,drift,0.2466,0.0000,0.1746,0.0075
蕉门水道特大桥_20251201_20260318,JMSD-A-3L-YB-1,strain,62.853,75.900,66.767,known_system_gap,0.3490,0.0426,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-1L-BB-1,temperature,66.181,76.010,69.130,known_system_gap,0.2474,0.1211,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-1L-BB-1,pressure,66.530,76.010,69.374,known_system_gap,0.2474,0.0001,0.1280,0.0330
蕉门水道特大桥_20251201_20260318,JMSD-B-3L-YB-1,temperature,68.195,75.977,70.529,known_system_gap,0.2615,0.0942,0.0036,0.0003
蕉门水道特大桥_20251201_20260318,JMSD-B-3D-BB-1,temperature,68.331,76.017,70.637,known_system_gap,0.2516,0.1082,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-1-1D-QJ-1,xAxisAngle,68.363,76.028,70.663,spike,0.2456,0.0002,0.0040,0.2000
蕉门水道特大桥_20251201_20260318,JMSD-C-3L-YB-1,strain,69.574,75.856,71.459,known_system_gap,0.3630,0.0021,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-1-3D-LX-2,measureDisplacement,69.949,75.932,71.744,known_system_gap,0.3117,0.0003,0.0027,0.0545
蕉门水道特大桥_20251201_20260318,JMSD-C-1L-YB-1,strain,70.002,75.856,71.758,known_system_gap,0.3631,0.0003,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-C-2L-YB-1,strain,70.160,75.856,71.869,known_system_gap,0.3625,0.0002,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-D-1L-YB-1,strain,70.740,75.856,72.275,known_system_gap,0.3596,0.0004,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-D-2L-BB-1,temperature,70.681,76.111,72.310,known_system_gap,0.2501,0.0990,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-C-3D-BB-1,temperature,70.891,76.049,72.439,known_system_gap,0.2479,0.1006,0.0000,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-D-2L-YB-1,strain,71.660,75.856,72.919,known_system_gap,0.3556,0.0003,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-D-3L-YB-1,strain,72.137,75.865,73.255,known_system_gap,0.3533,0.0003,0.0000,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-YB-1,strain,72.221,75.883,73.319,known_system_gap,0.3472,0.0054,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-C-1L-YB-1,frequency,72.229,75.941,73.343,known_system_gap,0.2715,0.0006,0.0331,0.0443
蕉门水道特大桥_20251201_20260318,JMSD-B-2L-BB-1,temperature,72.281,75.987,73.393,known_system_gap,0.2503,0.0931,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-A-1L-YB-1,strain,72.379,75.874,73.427,known_system_gap,0.3520,0.0004,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-1L-YB-1,temperature,72.791,75.968,73.744,known_system_gap,0.2615,0.0750,0.0035,0.0006
蕉门水道特大桥_20251201_20260318,JMSD-B-3L-YB-1,strain,73.003,75.891,73.870,known_system_gap,0.3489,0.0004,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-D-2L-YB-1,temperature,73.075,75.930,73.932,known_system_gap,0.2645,0.0714,0.0037,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-D-2D-BB-2,temperature,73.032,76.159,73.970,known_system_gap,0.2406,0.0976,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-1-2D-QJ-1,yAxisAngle,73.492,76.009,74.247,known_system_gap,0.2512,0.0001,0.0949,0.0178
蕉门水道特大桥_20251201_20260318,JMSD-D-3L-BB-2,temperature,74.854,76.001,75.198,known_system_gap,0.2500,0.0826,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-1L-BB-1,deflection,74.944,75.883,75.226,known_system_gap,0.3252,0.0002,0.0050,0.0184
蕉门水道特大桥_20251201_20260318,JMSD-A-3L-BB-2,deflection,75.055,75.923,75.316,known_system_gap,0.3291,0.0002,0.0042,0.0116
蕉门水道特大桥_20251201_20260318,JMSD-1-2D-LX-1,beamPierRelativeDisplacement,75.384,75.973,75.561,known_system_gap,0.3073,0.0000,0.0183,0.0229
蕉门水道特大桥_20251201_20260318,JMSD-1-2D-LX-2,beamPierRelativeDisplacement,75.404,75.957,75.570,known_system_gap,0.3111,0.0004,0.0130,0.0207
蕉门水道特大桥_20251201_20260318,JMSD-C-2L-YB-1,temperature,75.842,75.941,75.872,known_system_gap,0.2709,0.0541,0.0033,0.0007
蕉门水道特大桥_20251201_20260318,JMSD-2-4D-LX-2,beamPierRelativeDisplacement,75.831,76.064,75.901,known_system_gap,0.3009,0.0002,0.0046,0.0424
蕉门水道特大桥_20251201_20260318,JMSD-2-1D-LX-1,beamPierRelativeDisplacement,76.054,76.145,76.081,known_system_gap,0.2921,0.0002,0.0116,0.0434
蕉门水道特大桥_20251201_20260318,JMSD-B-3L-BB-2,deflection,76.179,75.895,76.094,known_system_gap,0.3262,0.0001,0.0020,0.0117
蕉门水道特大桥_20251201_20260318,JMSD-D-3L-BB-2,deflection,76.841,75.906,76.560,known_system_gap,0.3254,0.0001,0.0020,0.0075
蕉门水道特大桥_20251201_20260318,JMSD-B-2L-YB-1,temperature,76.941,75.968,76.649,known_system_gap,0.2621,0.0572,0.0036,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-C-2L-BB-1,temperature,77.240,76.072,76.889,known_system_gap,0.2453,0.0765,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-BB-1,deflection,77.663,75.948,77.148,known_system_gap,0.3245,0.0002,0.0023,0.0019
蕉门水道特大桥_20251201_20260318,JMSD-C-3L-BB-2,deflection,77.856,75.913,77.273,known_system_gap,0.3252,0.0001,0.0006,0.0024
蕉门水道特大桥_20251201_20260318,JMSD-B-2L-BB-1,deflection,78.325,75.902,77.598,known_system_gap,0.3245,0.0002,0.0001,0.0007
蕉门水道特大桥_20251201_20260318,JMSD-D-2L-BB-1,deflection,78.317,75.952,77.608,known_system_gap,0.3233,0.0001,0.0007,0.0012
蕉门水道特大桥_20251201_20260318,JMSD-C-2L-BB-1,deflection,78.486,75.934,77.720,known_system_gap,0.3225,0.0001,0.0005,0.0015
蕉门水道特大桥_20251201_20260318,JMSD-B-2D-BB-2,temperature,78.788,76.058,77.969,known_system_gap,0.2504,0.0654,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-2-3D-LX-1,beamPierRelativeDisplacement,78.883,76.019,78.024,known_system_gap,0.3112,0.0002,0.0004,0.0093
蕉门水道特大桥_20251201_20260318,JMSD-C-3L-YB-1,frequency,79.062,75.930,78.122,known_system_gap,0.2722,0.0008,0.0000,0.0454
蕉门水道特大桥_20251201_20260318,JMSD-1-4D-LX-1,beamPierRelativeDisplacement,79.151,76.009,78.208,known_system_gap,0.3066,0.0001,0.0041,0.0098
蕉门水道特大桥_20251201_20260318,JMSD-C-1L-BB-1,deflection,79.421,76.010,78.398,known_system_gap,0.3164,0.0001,0.0010,0.0031
蕉门水道特大桥_20251201_20260318,JMSD-A-3L-YB-1,temperature,79.597,75.985,78.514,known_system_gap,0.2610,0.0469,0.0037,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-D-1L-BB-1,deflection,79.741,75.978,78.612,known_system_gap,0.3167,0.0001,0.0003,0.0016
蕉门水道特大桥_20251201_20260318,JMSD-1-1D-LX-1,beamPierRelativeDisplacement,80.034,76.007,78.826,known_system_gap,0.3061,0.0003,0.0002,0.0087
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-YB-1,temperature,80.069,75.989,78.845,known_system_gap,0.2594,0.0466,0.0036,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-1-4D-QJ-1,xAxisAngle,80.130,76.019,78.896,known_system_gap,0.2511,0.0001,0.0726,0.0066
蕉门水道特大桥_20251201_20260318,JMSD-1-3D-LX-1,beamPierRelativeDisplacement,80.616,76.067,79.251,known_system_gap,0.3022,0.0003,0.0011,0.0090
蕉门水道特大桥_20251201_20260318,JMSD-1-4D-LX-2,measureDisplacement,80.967,75.904,79.448,known_system_gap,0.3128,0.0004,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-1-1D-LX-2,beamPierRelativeDisplacement,81.033,75.984,79.518,known_system_gap,0.3112,0.0003,0.0000,0.0012
蕉门水道特大桥_20251201_20260318,JMSD-1-1D-LX-2,measureDisplacement,81.263,75.909,79.657,known_system_gap,0.3115,0.0002,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-2-3D-LX-2,measureDisplacement,81.490,76.026,79.851,known_system_gap,0.3086,0.0003,0.0000,0.0012
蕉门水道特大桥_20251201_20260318,JMSD-A-1L-YB-1,temperature,81.576,75.959,79.891,known_system_gap,0.2642,0.0360,0.0036,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-1-4D-LX-2,beamPierRelativeDisplacement,81.629,76.042,79.953,known_system_gap,0.3083,0.0003,0.0000,0.0006
蕉门水道特大桥_20251201_20260318,JMSD-2-2D-LX-1,beamPierRelativeDisplacement,81.674,76.085,79.997,known_system_gap,0.2976,0.0002,0.0012,0.0082
蕉门水道特大桥_20251201_20260318,JMSD-1-3D-LX-2,beamPierRelativeDisplacement,82.104,75.996,80.272,known_system_gap,0.3042,0.0005,0.0000,0.0039
蕉门水道特大桥_20251201_20260318,JMSD-B-2L-YB-1,frequency,82.484,75.968,80.529,known_system_gap,0.2621,0.0398,0.0000,0.0003
蕉门水道特大桥_20251201_20260318,JMSD-A-1L-BB-1,pressure,82.995,76.062,80.915,known_system_gap,0.2487,0.0458,0.0000,0.0066
蕉门水道特大桥_20251201_20260318,JMSD-2-3D-LX-2,beamPierRelativeDisplacement,82.964,76.143,80.918,known_system_gap,0.2992,0.0003,0.0000,0.0041
蕉门水道特大桥_20251201_20260318,JMSD-2-1D-LX-2,beamPierRelativeDisplacement,83.089,76.094,80.991,known_system_gap,0.2917,0.0003,0.0000,0.0088
蕉门水道特大桥_20251201_20260318,JMSD-2-2D-LX-2,beamPierRelativeDisplacement,84.136,76.060,81.713,known_system_gap,0.2867,0.0004,0.0011,0.0077
蕉门水道特大桥_20251201_20260318,JMSD-1-3D-QJ-1,yAxisAngle,85.020,76.016,82.318,known_system_gap,0.2539,0.0002,0.0381,0.0113
蕉门水道特大桥_20251201_20260318,JMSD-A-3D-BB-1,temperature,86.110,76.049,83.092,known_system_gap,0.2483,0.0369,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-2-3D-QJ-1,yAxisAngle,86.407,76.026,83.293,known_system_gap,0.2547,0.0003,0.0295,0.0104
蕉门水道特大桥_20251201_20260318,JMSD-A-3L-YB-1,frequency,86.878,75.985,83.610,known_system_gap,0.2610,0.0183,0.0000,0.0073
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-BB-1,temperature,86.848,76.108,83.626,known_system_gap,0.2495,0.0322,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-2D-BB-2,pressure,88.717,76.058,84.919,known_system_gap,0.2504,0.0002,0.0037,0.0242
蕉门水道特大桥_20251201_20260318,JMSD-C-2D-WSD-1,temperature,88.796,76.113,84.991,known_system_gap,0.2497,0.0236,0.0000,0.0004
蕉门水道特大桥_20251201_20260318,JMSD-D-1L-YB-1,frequency,90.365,75.930,86.034,known_system_gap,0.2687,0.0000,0.0019,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-D-2L-YB-1,frequency,91.526,75.930,86.847,known_system_gap,0.2645,0.0003,0.0001,0.0002
蕉门水道特大桥_20251201_20260318,JMSD-D-3L-YB-1,frequency,91.848,75.939,87.075,known_system_gap,0.2618,0.0000,0.0019,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-A-2L-BB-1,pressure,92.225,76.108,87.390,known_system_gap,0.2495,0.0000,0.0092,0.0051
