bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
西樵水道特大桥_20251201_20260318,XQSD-1-3D-QJ-1,yAxisAngle,58.412,80.067,64.909,drift,0.2030,0.0000,0.2039,0.0077
西樵水道特大桥_20251201_20260318,XQSD-1-4D-QJ-1,xAxisAngle,59.438,80.067,65.627,drift,0.2039,0.0001,0.1997,0.0054
西樵水道特大桥_20251201_20260318,XQSD-1-3D-LX-1,beamPierRelativeDisplacement,61.550,80.098,67.114,known_system_gap,0.2565,0.0001,0.0554,0.0747
西樵水道特大桥_20251201_20260318,XQSD-B-3D-BB-1,temperature,62.179,80.108,67.558,stuck,0.2023,0.1440,0.0000,0.0001
西樵水道特大桥_20251201_20260318,XQSD-1-2D-QJ-1,yAxisAngle,62.371,80.131,67.699,drift,0.2035,0.0000,0.1673,0.0169
西樵水道特大桥_20251201_20260318,XQSD-D-2L-YB-1,strain,62.487,80.021,67.747,known_system_gap,0.3095,0.0453,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-2-1D-QJ-1,xAxisAngle,62.477,80.089,67.760,drift,0.2059,0.0001,0.1813,0.0047
西樵水道特大桥_20251201_20260318,XQSD-B-3L-BB-2,pressure,62.530,80.110,67.804,drift,0.1999,0.0001,0.1693,0.0164
西樵水道特大桥_20251201_20260318,XQSD-A-3L-BB-2,pressure,63.318,80.153,68.369,drift,0.2023,0.0000,0.1688,0.0152
西樵水道特大桥_20251201_20260318,XQSD-D-3L-YB-1,frequency,63.860,80.096,68.731,known_system_gap,0.1994,0.0001,0.1038,0.0529
西樵水道特大桥_20251201_20260318,XQSD-B-2L-YB-1,strain,64.405,80.004,69.085,known_system_gap,0.3055,0.0411,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-3L-YB-1,temperature,65.852,80.096,70.125,known_system_gap,0.1994,0.1258,0.0032,0.0007
西樵水道特大桥_20251201_20260318,XQSD-A-3L-YB-1,frequency,66.664,80.067,70.685,known_system_gap,0.2001,0.1197,0.0000,0.0091
西樵水道特大桥_20251201_20260318,XQSD-1-4D-LX-1,measureDisplacement,67.239,80.021,71.074,known_system_gap,0.2647,0.0003,0.0027,0.0507
西樵水道特大桥_20251201_20260318,XQSD-D-1L-YB-1,temperature,69.437,80.064,72.625,known_system_gap,0.2010,0.1100,0.0029,0.0005
西樵水道特大桥_20251201_20260318,XQSD-B-2L-BB-1,temperature,70.318,80.131,73.262,known_system_gap,0.2028,0.1096,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-2L-YB-1,strain,70.625,80.021,73.444,known_system_gap,0.3113,0.0064,0.0041,0.0004
西樵水道特大桥_20251201_20260318,XQSD-C-3L-YB-1,strain,71.518,80.021,74.069,known_system_gap,0.3116,0.0057,0.0000,0.0000
